program_id	g_ERP	g_GSE	mean_g	min_g	both_positive	both_ge_corresponding_AF35
RANDOM_0498	-0.156982516223947	-0.0876001312588513	-0.12229132374139914	-0.156982516223947	False	False
RANDOM_0499	0.614136349710599	0.318113281784501	0.46612481574755005	0.318113281784501	True	False
RANDOM_0500	0.0821685823891369	0.147066826963672	0.11461770467640445	0.0821685823891369	True	False
RANDOM_0501	0.456815255831228	-0.221124856846289	0.11784519949246951	-0.221124856846289	False	False
RANDOM_0502	-0.27458734306454	0.109823880917199	-0.08238173107367051	-0.27458734306454	False	False
RANDOM_0503	-0.105142979512106	0.350178112098386	0.12251756629314	-0.105142979512106	False	False
RANDOM_0504	-0.0357501075989335	0.148836974177703	0.05654343328938475	-0.0357501075989335	False	False
RANDOM_0505	0.349733402968326	0.43741306564232	0.393573234305323	0.349733402968326	True	False
RANDOM_0506	0.0245382691695305	0.30292903444544	0.16373365180748525	0.0245382691695305	True	False
RANDOM_0507	0.197209963450445	0.156225176217498	0.17671756983397152	0.156225176217498	True	False
RANDOM_0508	0.0267997740284943	0.302982500012527	0.16489113702051067	0.0267997740284943	True	False
RANDOM_0509	0.388795817397294	0.125251634945806	0.25702372617155	0.125251634945806	True	False
RANDOM_0510	-0.0314610816457342	0.135357611745419	0.0519482650498424	-0.0314610816457342	False	False
RANDOM_0511	-0.245914863985688	0.223683031257702	-0.011115916363992992	-0.245914863985688	False	False
RANDOM_0512	0.527214543430898	0.212776160898873	0.3699953521648855	0.212776160898873	True	False
RANDOM_0513	-0.302780178808721	-0.0542763477547467	-0.17852826328173385	-0.302780178808721	False	False
RANDOM_0514	0.441099973171515	0.116233571881998	0.2786667725267565	0.116233571881998	True	False
RANDOM_0515	-0.140118300602488	-0.119382954172802	-0.129750627387645	-0.140118300602488	False	False
RANDOM_0516	0.0074556961253308	0.133792739394597	0.0706242177599639	0.0074556961253308	True	False
RANDOM_0517	-0.144833889805501	0.144161825658947	-0.0003360320732769956	-0.144833889805501	False	False
RANDOM_0518	-0.380306624848617	0.186994011632127	-0.096656306608245	-0.380306624848617	False	False
RANDOM_0519	0.0123819637583388	-0.0107594829859209	0.0008112403862089506	-0.0107594829859209	False	False
RANDOM_0520	0.39233507652649	0.108804884425182	0.250569980475836	0.108804884425182	True	False
RANDOM_0521	0.213024632998617	0.0543168179103054	0.13367072545446118	0.0543168179103054	True	False
RANDOM_0522	0.502232304232491	0.136853025048056	0.3195426646402735	0.136853025048056	True	False
RANDOM_0523	0.0486914870153739	0.29433550759521	0.17151349730529195	0.0486914870153739	True	False
RANDOM_0524	0.348069426754669	0.355682729643831	0.35187607819925004	0.348069426754669	True	False
RANDOM_0525	0.141951075002797	0.316052322450218	0.2290016987265075	0.141951075002797	True	False
RANDOM_0526	0.263080840928566	0.141069765062211	0.2020753029953885	0.141069765062211	True	False
RANDOM_0527	0.593139478616031	0.0853548590146636	0.3392471688153473	0.0853548590146636	True	False
RANDOM_0528	-0.17390898416342	0.168002484795841	-0.0029532496837894884	-0.17390898416342	False	False
RANDOM_0529	0.562528597696895	0.255237560748939	0.408883079222917	0.255237560748939	True	False
RANDOM_0530	0.443373148752792	0.110305270417392	0.276839209585092	0.110305270417392	True	False
RANDOM_0531	-0.108934297810981	0.311418697974801	0.10124220008190998	-0.108934297810981	False	False
RANDOM_0532	0.485319977191419	-0.0698399930277261	0.20773999208184646	-0.0698399930277261	False	False
RANDOM_0533	0.0584686286732974	0.327861874177117	0.19316525142520719	0.0584686286732974	True	False
RANDOM_0534	0.636880088653496	0.305657888663444	0.47126898865847	0.305657888663444	True	False
RANDOM_0535	-0.12475038462987	0.122510821288976	-0.0011197816704469968	-0.12475038462987	False	False
RANDOM_0536	0.0120174505652211	0.0409358766182573	0.0264766635917392	0.0120174505652211	True	False
RANDOM_0537	-0.438168751379043	-0.002670590538772	-0.2204196709589075	-0.438168751379043	False	False
RANDOM_0538	0.192958013134717	0.11425068631333	0.1536043497240235	0.11425068631333	True	False
RANDOM_0539	-2.48147522251478e-05	-0.0849767339645181	-0.04250077435837162	-0.0849767339645181	False	False
RANDOM_0540	0.237220913201427	-0.0193910029099747	0.10891495514572615	-0.0193910029099747	False	False
RANDOM_0541	-0.38398868579407	0.0439048155827444	-0.1700419351056628	-0.38398868579407	False	False
RANDOM_0542	-0.354137049637308	0.0470489914821923	-0.15354402907755788	-0.354137049637308	False	False
RANDOM_0543	-0.116004793610332	0.266145054148501	0.07507013026908449	-0.116004793610332	False	False
RANDOM_0544	0.320956642040377	0.129271708714747	0.225114175377562	0.129271708714747	True	False
RANDOM_0545	0.131549018593513	0.191518905448482	0.1615339620209975	0.131549018593513	True	False
RANDOM_0546	0.0162161897891367	0.156877338297474	0.08654676404330534	0.0162161897891367	True	False
RANDOM_0547	0.219547207905722	-0.22240384217538	-0.0014283171348290075	-0.22240384217538	False	False
RANDOM_0548	0.347111795591895	0.192222369066393	0.269667082329144	0.192222369066393	True	False
RANDOM_0549	-0.128193472875528	0.33385655479841	0.102831540961441	-0.128193472875528	False	False
RANDOM_0550	0.135115179311396	0.0882040193568184	0.1116595993341072	0.0882040193568184	True	False
RANDOM_0551	0.379132987879292	0.336514745108105	0.35782386649369846	0.336514745108105	True	False
RANDOM_0552	0.581311286722701	0.123659058861178	0.3524851727919395	0.123659058861178	True	False
RANDOM_0553	0.0743017674322451	0.38269340609646	0.22849758676435256	0.0743017674322451	True	False
RANDOM_0554	-0.172250984546191	-0.0205056282336256	-0.0963783063899083	-0.172250984546191	False	False
RANDOM_0555	0.267057907072661	0.277686739293147	0.27237232318290405	0.267057907072661	True	False
RANDOM_0556	0.699516720113248	0.395374826292944	0.547445773203096	0.395374826292944	True	False
RANDOM_0557	0.314839735583316	-0.0302828760286264	0.1422784297773448	-0.0302828760286264	False	False
RANDOM_0558	0.309647893394692	0.0794951551808352	0.19457152428776361	0.0794951551808352	True	False
RANDOM_0559	0.238787205496279	-0.0446749041885136	0.09705615065388269	-0.0446749041885136	False	False
RANDOM_0560	0.0015020854212434	0.147950365456541	0.0747262254388922	0.0015020854212434	True	False
RANDOM_0561	-0.0340473839098459	0.120065320406692	0.043008968248423055	-0.0340473839098459	False	False
RANDOM_0562	0.147687946343314	0.0489678918395617	0.09832791909143784	0.0489678918395617	True	False
RANDOM_0563	0.263702062361516	0.261790625757411	0.2627463440594635	0.261790625757411	True	False
RANDOM_0564	-0.311981822721951	0.310673944897521	-0.0006539389122150185	-0.311981822721951	False	False
RANDOM_0565	0.21112970381219	0.27230366102164	0.24171668241691502	0.21112970381219	True	False
RANDOM_0566	0.617789666316403	-0.116870742392974	0.2504594619617145	-0.116870742392974	False	False
RANDOM_0567	-0.110830113355063	-0.121937954751803	-0.116384034053433	-0.121937954751803	False	False
RANDOM_0568	-0.127388913983283	-0.143618969379386	-0.1355039416813345	-0.143618969379386	False	False
RANDOM_0569	-0.112473099103888	-0.0099273251009221	-0.061200212102405054	-0.112473099103888	False	False
RANDOM_0570	0.360203898840901	0.272338455919463	0.31627117738018196	0.272338455919463	True	False
RANDOM_0571	0.062654735736874	-0.0693532511753893	-0.0033492577192576548	-0.0693532511753893	False	False
RANDOM_0572	0.18139883764815	0.141521990101644	0.161460413874897	0.141521990101644	True	False
RANDOM_0573	0.416218000487056	0.0286275573552443	0.22242277892115014	0.0286275573552443	True	False
RANDOM_0574	-0.0933051501876427	0.325071265581555	0.11588305769695617	-0.0933051501876427	False	False
RANDOM_0575	-0.0290516356391932	-0.065041914675466	-0.0470467751573296	-0.065041914675466	False	False
RANDOM_0576	-0.0152315066616649	0.0350075429907328	0.009888018164533947	-0.0152315066616649	False	False
RANDOM_0577	-0.0332498427900979	0.270435570121532	0.11859286366571706	-0.0332498427900979	False	False
RANDOM_0578	0.518641902810968	0.0862453722638845	0.30244363753742626	0.0862453722638845	True	False
RANDOM_0579	0.4068762782012	0.181040676533429	0.2939584773673145	0.181040676533429	True	False
RANDOM_0580	0.147592746791987	-0.146560051218787	0.0005163477865999938	-0.146560051218787	False	False
RANDOM_0581	0.317043371109381	-0.0689586032992756	0.1240423839050527	-0.0689586032992756	False	False
RANDOM_0582	0.718610189643203	0.286964790493667	0.502787490068435	0.286964790493667	True	False
RANDOM_0583	0.375946527797534	0.0299905997120255	0.20296856375477976	0.0299905997120255	True	False
RANDOM_0584	0.144740766619045	0.363605512727694	0.2541731396733695	0.144740766619045	True	False
RANDOM_0585	0.548239043497049	-0.185655049542399	0.181291996977325	-0.185655049542399	False	False
RANDOM_0586	0.0335416359318389	0.55455906268929	0.29405034931056445	0.0335416359318389	True	False
RANDOM_0587	0.16921491307935	0.114340152726524	0.141777532902937	0.114340152726524	True	False
RANDOM_0588	-0.0223332757935888	-0.372927449287185	-0.1976303625403869	-0.372927449287185	False	False
RANDOM_0589	0.322011479438214	0.0175095398551983	0.16976050964670616	0.0175095398551983	True	False
RANDOM_0590	0.226416701618335	0.0591174704023752	0.1427670860103551	0.0591174704023752	True	False
RANDOM_0591	0.46681533028286	-0.102429534720783	0.18219289778103848	-0.102429534720783	False	False
RANDOM_0592	0.34252023095004	0.258440966064831	0.3004805985074355	0.258440966064831	True	False
RANDOM_0593	0.151643026028127	0.0139916205007959	0.08281732326446144	0.0139916205007959	True	False
RANDOM_0594	0.424287862952047	-0.179614775350754	0.1223365438006465	-0.179614775350754	False	False
RANDOM_0595	0.326638135452003	-0.0932676744130247	0.11668523051948915	-0.0932676744130247	False	False
RANDOM_0596	-0.159727238558105	-0.143832778703528	-0.1517800086308165	-0.159727238558105	False	False
RANDOM_0597	0.295365720269173	0.100850959609359	0.19810833993926602	0.100850959609359	True	False
RANDOM_0598	0.0690848989133907	0.157626499284763	0.11335569909907685	0.0690848989133907	True	False
RANDOM_0599	0.72532634966062	0.176394890399528	0.450860620030074	0.176394890399528	True	False
RANDOM_0600	0.392759868248521	0.303007540086497	0.347883704167509	0.303007540086497	True	False
RANDOM_0601	0.67350247174036	0.169552327114606	0.421527399427483	0.169552327114606	True	False
RANDOM_0602	0.334885828368982	-0.0150252294177701	0.15993029947560594	-0.0150252294177701	False	False
RANDOM_0603	0.161747996608089	0.150314040681477	0.156031018644783	0.150314040681477	True	False
RANDOM_0604	0.464422715533043	0.152245412018728	0.30833406377588546	0.152245412018728	True	False
RANDOM_0605	-0.130907278394583	0.560846533406112	0.2149696275057645	-0.130907278394583	False	False
RANDOM_0606	0.0476941425533115	0.0709169786660397	0.0593055606096756	0.0476941425533115	True	False
RANDOM_0607	-0.104304909632587	0.0635898441300595	-0.02035753275126375	-0.104304909632587	False	False
RANDOM_0608	0.27491917366407	0.0941227171922471	0.18452094542815856	0.0941227171922471	True	False
RANDOM_0609	0.442208015903317	0.128719249991308	0.2854636329473125	0.128719249991308	True	False
RANDOM_0610	0.348991479413042	-0.0326763159489265	0.15815758173205774	-0.0326763159489265	False	False
RANDOM_0611	0.765046290098041	0.1857595532142	0.4754029216561205	0.1857595532142	True	False
RANDOM_0612	0.131905748690467	-0.0139597131862061	0.05897301775213045	-0.0139597131862061	False	False
RANDOM_0613	-0.0980230571786302	0.377005179524712	0.13949106117304091	-0.0980230571786302	False	False
RANDOM_0614	0.0367947488009032	0.41787518782873	0.22733496831481662	0.0367947488009032	True	False
RANDOM_0615	0.291616986476669	0.229627796661647	0.260622391569158	0.229627796661647	True	False
RANDOM_0616	-0.210620777061151	0.0705865349385753	-0.07001712106128785	-0.210620777061151	False	False
RANDOM_0617	-0.230544092454324	0.223672771606503	-0.003435660423910497	-0.230544092454324	False	False
RANDOM_0618	0.227608805376622	0.136191603733428	0.181900204555025	0.136191603733428	True	False
RANDOM_0619	0.642343704982865	0.0873186823740896	0.3648311936784773	0.0873186823740896	True	False
RANDOM_0620	0.463673354983898	0.0265984323789057	0.24513589368140185	0.0265984323789057	True	False
RANDOM_0621	-0.043719273121944	0.0814443054330821	0.018862516155569053	-0.043719273121944	False	False
RANDOM_0622	0.314496487577458	-0.0603993620845063	0.12704856274647586	-0.0603993620845063	False	False
RANDOM_0623	-0.123718362121048	0.0660455784965962	-0.0288363918122259	-0.123718362121048	False	False
RANDOM_0624	0.242264366806432	0.182406028642211	0.21233519772432152	0.182406028642211	True	False
RANDOM_0625	0.0960324021756574	-0.014706823646585	0.040662789264536196	-0.014706823646585	False	False
RANDOM_0626	-0.0438325584993109	0.0198551746266144	-0.01198869193634825	-0.0438325584993109	False	False
RANDOM_0627	0.254002271302576	-0.0217893761081923	0.11610644759719185	-0.0217893761081923	False	False
RANDOM_0628	0.11416038516398	0.182026207187925	0.14809329617595252	0.11416038516398	True	False
RANDOM_0629	-0.254207313769909	0.100366048208494	-0.07692063278070752	-0.254207313769909	False	False
RANDOM_0630	0.225830044067057	0.36181773415814	0.2938238891125985	0.225830044067057	True	False
RANDOM_0631	-0.186303319884965	0.280459370571776	0.047078025343405494	-0.186303319884965	False	False
RANDOM_0632	-0.0292718079012055	0.0863379957230597	0.0285330939109271	-0.0292718079012055	False	False
RANDOM_0633	-0.127157408356644	0.35720947994884	0.115026035796098	-0.127157408356644	False	False
RANDOM_0634	0.271197830798668	0.363186485601007	0.3171921581998375	0.271197830798668	True	False
RANDOM_0635	0.301907196611273	0.123343582819194	0.2126253897152335	0.123343582819194	True	False
RANDOM_0636	0.109953070589074	0.289168186522303	0.19956062855568849	0.109953070589074	True	False
RANDOM_0637	0.443600435189268	0.160860350034099	0.3022303926116835	0.160860350034099	True	False
RANDOM_0638	-0.196198774574927	0.0813072537895237	-0.05744576039270164	-0.196198774574927	False	False
RANDOM_0639	0.397708934944672	0.429999353371484	0.413854144158078	0.397708934944672	True	False
RANDOM_0640	0.294434013645761	0.0029043146416505	0.14866916414370573	0.0029043146416505	True	False
RANDOM_0641	0.0560495135516914	0.241081544831545	0.1485655291916182	0.0560495135516914	True	False
RANDOM_0642	-0.20338111682267	0.0017618469393127	-0.10080963494167865	-0.20338111682267	False	False
RANDOM_0643	0.0562595437022661	0.196633735198548	0.12644663945040704	0.0562595437022661	True	False
RANDOM_0644	-0.353392642538717	0.196445160499785	-0.078473741019466	-0.353392642538717	False	False
RANDOM_0645	0.498991448538906	-0.0657286626143667	0.21663139296226963	-0.0657286626143667	False	False
RANDOM_0646	0.0097053210129317	0.0097531089192347	0.0097292149660832	0.0097053210129317	True	False
RANDOM_0647	0.251459819111001	0.0065152763128131	0.12898754771190707	0.0065152763128131	True	False
RANDOM_0648	0.537830440577976	0.0124376051392358	0.2751340228586059	0.0124376051392358	True	False
RANDOM_0649	0.18361397274387	0.109776726158279	0.1466953494510745	0.109776726158279	True	False
RANDOM_0650	0.2475044221032	-0.0868185102200466	0.0803429559415767	-0.0868185102200466	False	False
RANDOM_0651	0.347133921864645	-0.0596526123467451	0.14374065475894993	-0.0596526123467451	False	False
RANDOM_0652	0.360782532321095	0.282877034981615	0.32182978365135495	0.282877034981615	True	False
RANDOM_0653	0.224996901796614	-0.0498360103996786	0.0875804456984677	-0.0498360103996786	False	False
RANDOM_0654	0.142852800544661	0.351759338698816	0.2473060696217385	0.142852800544661	True	False
RANDOM_0655	0.0814085184592928	0.280987243965606	0.1811978812124494	0.0814085184592928	True	False
RANDOM_0656	0.371370058798351	0.0286252731330283	0.19999766596568966	0.0286252731330283	True	False
RANDOM_0657	-0.148375332206003	-0.0920973849986143	-0.12023635860230865	-0.148375332206003	False	False
RANDOM_0658	0.0545269759775711	0.264449095678986	0.15948803582827856	0.0545269759775711	True	False
RANDOM_0659	-0.274839072495024	0.402904392484943	0.0640326599949595	-0.274839072495024	False	False
RANDOM_0660	0.156239503391869	0.165962887926536	0.1611011956592025	0.156239503391869	True	False
RANDOM_0661	-0.222263047769993	0.164256703890984	-0.029003171939504496	-0.222263047769993	False	False
RANDOM_0662	0.435931401014853	0.0813428231420084	0.2586371120784307	0.0813428231420084	True	False
RANDOM_0663	-0.0549284682185165	-0.0848618756032204	-0.06989517191086844	-0.0848618756032204	False	False
RANDOM_0664	0.425826662976209	0.174045967044528	0.2999363150103685	0.174045967044528	True	False
RANDOM_0665	-0.415335454485448	-0.174297217186524	-0.294816335835986	-0.415335454485448	False	False
RANDOM_0666	0.0433554781584309	0.133667650030358	0.08851156409439445	0.0433554781584309	True	False
RANDOM_0667	0.137529366705422	0.100720926318426	0.119125146511924	0.100720926318426	True	False
RANDOM_0668	0.399974931145612	0.0667538507619182	0.2333643909537651	0.0667538507619182	True	False
RANDOM_0669	0.117960566265395	0.205234916199113	0.161597741232254	0.117960566265395	True	False
RANDOM_0670	0.129565396618987	-0.145607492521878	-0.008021047951445495	-0.145607492521878	False	False
RANDOM_0671	0.422377690799826	0.0473257355440728	0.23485171317194942	0.0473257355440728	True	False
RANDOM_0672	-0.255324072927196	-0.0442877988097611	-0.14980593586847854	-0.255324072927196	False	False
RANDOM_0673	0.557240481792854	-0.0718737011917479	0.24268339030055305	-0.0718737011917479	False	False
RANDOM_0674	0.24142924184416	0.0897040035816365	0.16556662271289824	0.0897040035816365	True	False
RANDOM_0675	0.564341868257296	-0.0530002015256235	0.2556708333658363	-0.0530002015256235	False	False
RANDOM_0676	0.859883351533703	0.14179895122214	0.5008411513779215	0.14179895122214	True	False
RANDOM_0677	0.562922128456768	0.158914578149444	0.360918353303106	0.158914578149444	True	False
RANDOM_0678	0.277175101574808	0.0122368628209736	0.1447059821978908	0.0122368628209736	True	False
RANDOM_0679	-0.0526807506536216	0.0289499323681565	-0.01186540914273255	-0.0526807506536216	False	False
RANDOM_0680	0.137652785047637	-0.0028197438107844	0.0674165206184263	-0.0028197438107844	False	False
RANDOM_0681	0.050249072859872	-0.321659187729816	-0.135705057434972	-0.321659187729816	False	False
RANDOM_0682	0.179825750696495	0.188318444664602	0.1840720976805485	0.179825750696495	True	False
RANDOM_0683	0.723240102634316	-0.126891235904475	0.2981744333649205	-0.126891235904475	False	False
RANDOM_0684	0.103590959531642	0.218415086421117	0.1610030229763795	0.103590959531642	True	False
RANDOM_0685	0.12321290633535	0.259639493574654	0.19142619995500199	0.12321290633535	True	False
RANDOM_0686	0.56222586789653	0.422693023704601	0.49245944580056544	0.422693023704601	True	False
RANDOM_0687	0.320801588786611	0.0378224924930202	0.17931204063981562	0.0378224924930202	True	False
RANDOM_0688	0.267055850572394	-0.0789571732044025	0.09404933868399576	-0.0789571732044025	False	False
RANDOM_0689	0.492407820774096	0.220682108606088	0.356544964690092	0.220682108606088	True	False
RANDOM_0690	0.0018886050457013	0.538311521797505	0.27010006342160314	0.0018886050457013	True	False
RANDOM_0691	0.337085800677694	0.169123221559747	0.2531045111187205	0.169123221559747	True	False
RANDOM_0692	-0.203287218943205	-0.114718572923157	-0.159002895933181	-0.203287218943205	False	False
RANDOM_0693	0.143264236566381	-0.0938353954774932	0.024714420544443894	-0.0938353954774932	False	False
RANDOM_0694	0.597583811092127	0.27214183119132	0.4348628211417235	0.27214183119132	True	False
RANDOM_0695	-0.352568075058705	0.124394079378434	-0.11408699784013551	-0.352568075058705	False	False
RANDOM_0696	0.481289684303919	0.0077131732344185	0.24450142876916875	0.0077131732344185	True	False
RANDOM_0697	0.297974462597823	-0.132013062245394	0.0829807001762145	-0.132013062245394	False	False
RANDOM_0698	0.322154847897312	0.214657312901078	0.268406080399195	0.214657312901078	True	False
RANDOM_0699	-0.0541881962796009	0.15679078669678	0.05130129520858956	-0.0541881962796009	False	False
RANDOM_0700	0.279058327475762	0.267205293618414	0.273131810547088	0.267205293618414	True	False
RANDOM_0701	-0.0317411113839814	0.30504719436813	0.1366530414920743	-0.0317411113839814	False	False
RANDOM_0702	0.083319284071672	0.329044844963545	0.2061820645176085	0.083319284071672	True	False
RANDOM_0703	0.0642404139427546	0.0524988287523159	0.058369621347535254	0.0524988287523159	True	False
RANDOM_0704	-0.0294682321391891	0.195008153409921	0.08276996063536596	-0.0294682321391891	False	False
RANDOM_0705	0.575989580545818	0.354083461595038	0.465036521070428	0.354083461595038	True	False
RANDOM_0706	0.199177594874036	0.0992394103325917	0.14920850260331386	0.0992394103325917	True	False
RANDOM_0707	0.150022466591574	-0.0585962035049315	0.04571313154332125	-0.0585962035049315	False	False
RANDOM_0708	0.216410494959128	0.0557288285165807	0.13606966173785434	0.0557288285165807	True	False
RANDOM_0709	0.0528555953249414	0.0597959800107133	0.05632578766782735	0.0528555953249414	True	False
RANDOM_0710	-0.129430850519843	0.369702995529688	0.1201360725049225	-0.129430850519843	False	False
RANDOM_0711	0.268388596601018	0.382507963772922	0.32544828018697003	0.268388596601018	True	False
RANDOM_0712	-0.091113719753227	0.0947752224925403	0.001830751369656651	-0.091113719753227	False	False
RANDOM_0713	0.298575782915934	0.227710713302455	0.2631432481091945	0.227710713302455	True	False
RANDOM_0714	0.219147193361167	0.0935182860457174	0.1563327397034422	0.0935182860457174	True	False
RANDOM_0715	-0.0063186434250266	0.433654045317831	0.21366770094640222	-0.0063186434250266	False	False
RANDOM_0716	-0.0381422672843475	0.190070021783652	0.07596387724965226	-0.0381422672843475	False	False
RANDOM_0717	0.290145820189388	0.268542565491789	0.27934419284058853	0.268542565491789	True	False
RANDOM_0718	0.258165403951831	0.0008181556750207	0.12949177981342586	0.0008181556750207	True	False
RANDOM_0719	0.231544800912949	0.174827002730763	0.20318590182185597	0.174827002730763	True	False
RANDOM_0720	-0.0319664448443693	-0.0451867165521508	-0.038576580698260046	-0.0451867165521508	False	False
RANDOM_0721	0.730102853686589	0.15801621334658	0.4440595335165845	0.15801621334658	True	False
RANDOM_0722	0.108856953234999	0.0619311409661534	0.0853940471005762	0.0619311409661534	True	False
RANDOM_0723	0.216547786720226	0.237649036491149	0.2270984116056875	0.216547786720226	True	False
RANDOM_0724	-0.0324516938337614	0.342583467330706	0.1550658867484723	-0.0324516938337614	False	False
RANDOM_0725	0.524287834618304	0.0380248767245853	0.28115635567144465	0.0380248767245853	True	False
RANDOM_0726	-0.432723038653085	0.232799235901932	-0.09996190137557649	-0.432723038653085	False	False
RANDOM_0727	0.581577913287922	0.193803348418425	0.38769063085317346	0.193803348418425	True	False
RANDOM_0728	0.178810237298645	-0.0355395563009405	0.07163534049885226	-0.0355395563009405	False	False
RANDOM_0729	0.296359091191102	-0.339880116404275	-0.021760512606586513	-0.339880116404275	False	False
RANDOM_0730	0.106973405915722	-0.169012387403237	-0.031019490743757504	-0.169012387403237	False	False
RANDOM_0731	0.367862603816845	0.308266654860786	0.33806462933881554	0.308266654860786	True	False
RANDOM_0732	0.213355936158368	0.0804331725122858	0.1468945543353269	0.0804331725122858	True	False
RANDOM_0733	-0.196117054312711	0.306584293938669	0.05523361981297899	-0.196117054312711	False	False
RANDOM_0734	0.0483102791168217	0.154202012288048	0.10125614570243485	0.0483102791168217	True	False
RANDOM_0735	0.351158820179784	0.292900605940079	0.3220297130599315	0.292900605940079	True	False
RANDOM_0736	-0.0197740247184149	-0.0497121426392582	-0.03474308367883655	-0.0497121426392582	False	False
RANDOM_0737	0.324544208849938	0.156382216810808	0.240463212830373	0.156382216810808	True	False
RANDOM_0738	-0.249788560486147	0.170901117056849	-0.03944372171464901	-0.249788560486147	False	False
RANDOM_0739	0.188712868585529	0.243760634213692	0.21623675139961052	0.188712868585529	True	False
RANDOM_0740	0.112034476742401	0.33817568420855	0.2251050804754755	0.112034476742401	True	False
RANDOM_0741	0.345016322067349	0.31214429454854	0.3285803083079445	0.31214429454854	True	False
RANDOM_0742	0.211627630340942	0.168287644437538	0.18995763738923999	0.168287644437538	True	False
RANDOM_0743	0.210192449786742	0.100905540950095	0.1555489953684185	0.100905540950095	True	False
RANDOM_0744	0.0856189179816247	0.241787401189055	0.16370315958533985	0.0856189179816247	True	False
RANDOM_0745	-0.0363343251360753	0.251996022509326	0.10783084868662536	-0.0363343251360753	False	False
RANDOM_0746	0.337985925654699	0.250696233153078	0.2943410794038885	0.250696233153078	True	False
RANDOM_0747	0.375629233445778	-0.0210346143485895	0.17729730954859424	-0.0210346143485895	False	False
RANDOM_0748	-0.0712992377043461	0.150953773858332	0.03982726807699295	-0.0712992377043461	False	False
RANDOM_0749	0.270663983555061	0.0591010299380403	0.16488250674655064	0.0591010299380403	True	False
RANDOM_0750	-0.2081035230887	-0.0058773164225917	-0.10699041975564585	-0.2081035230887	False	False
RANDOM_0751	0.171697861453845	0.0014019180610538	0.0865498897574494	0.0014019180610538	True	False
RANDOM_0752	0.559936360310422	0.313405234522588	0.43667079741650505	0.313405234522588	True	False
RANDOM_0753	0.439098209677521	0.0442230612144996	0.2416606354460103	0.0442230612144996	True	False
RANDOM_0754	0.235340861191964	-0.148263357324244	0.043538751933860004	-0.148263357324244	False	False
RANDOM_0755	-0.0916474037745972	0.224259071099615	0.06630583366250889	-0.0916474037745972	False	False
RANDOM_0756	0.426802764656738	-0.0949644014687211	0.16591918159400845	-0.0949644014687211	False	False
RANDOM_0757	0.37183712733193	0.24989064726823	0.31086388730007997	0.24989064726823	True	False
RANDOM_0758	0.533522494332321	-0.150577187545429	0.191472653393446	-0.150577187545429	False	False
RANDOM_0759	0.0776606881563658	0.0174512711208869	0.04755597963862635	0.0174512711208869	True	False
RANDOM_0760	0.0755276180251989	0.118204666783035	0.09686614240411695	0.0755276180251989	True	False
RANDOM_0761	0.0869234915749611	0.414536008306595	0.250729749940778	0.0869234915749611	True	False
RANDOM_0762	0.469676990313049	0.201560734322665	0.335618862317857	0.201560734322665	True	False
RANDOM_0763	0.0835434300369811	0.153315210568761	0.11842932030287104	0.0835434300369811	True	False
RANDOM_0764	0.407664655789737	0.10964603474786	0.2586553452687985	0.10964603474786	True	False
RANDOM_0765	0.237376027118568	-0.116216785411862	0.060579620853353	-0.116216785411862	False	False
RANDOM_0766	0.35788491716413	-0.264135853543322	0.04687453181040402	-0.264135853543322	False	False
RANDOM_0767	0.077068251791481	-0.0264617504894317	0.02530325065102465	-0.0264617504894317	False	False
RANDOM_0768	0.0274592426878404	-0.144428534746902	-0.0584846460295308	-0.144428534746902	False	False
RANDOM_0769	0.607176515152527	0.345071587533683	0.476124051343105	0.345071587533683	True	False
RANDOM_0770	0.302062713794013	-0.0289110224848936	0.1365758456545597	-0.0289110224848936	False	False
RANDOM_0771	-0.618756374797441	-0.0379368747052643	-0.3283466247513526	-0.618756374797441	False	False
RANDOM_0772	-0.0855604082448693	0.254374748357391	0.08440717005626085	-0.0855604082448693	False	False
RANDOM_0773	-0.0474876704212504	0.301260071598453	0.1268862005886013	-0.0474876704212504	False	False
RANDOM_0774	0.103018941714286	-0.0355504334393368	0.03373425413747459	-0.0355504334393368	False	False
RANDOM_0775	0.240734029963417	0.340162464851677	0.290448247407547	0.240734029963417	True	False
RANDOM_0776	0.520185290541348	0.0284514084296253	0.27431834948548667	0.0284514084296253	True	False
RANDOM_0777	0.538843526945996	0.237929002916372	0.388386264931184	0.237929002916372	True	False
RANDOM_0778	-0.126139027636853	0.208842787651503	0.041351880007324995	-0.126139027636853	False	False
RANDOM_0779	0.444527335310684	0.392523501503037	0.4185254184068605	0.392523501503037	True	False
RANDOM_0780	0.33328329489682	-0.0513849744169895	0.14094916023991527	-0.0513849744169895	False	False
RANDOM_0781	0.35387049202378	-0.004361003299868	0.174754744361956	-0.004361003299868	False	False
RANDOM_0782	0.330850591681921	0.210212742774859	0.27053166722839	0.210212742774859	True	False
RANDOM_0783	0.348067732753374	0.0790085220903242	0.2135381274218491	0.0790085220903242	True	False
RANDOM_0784	0.309511292541617	0.186004066325628	0.2477576794336225	0.186004066325628	True	False
RANDOM_0785	0.0288505082615281	0.150087197634373	0.08946885294795055	0.0288505082615281	True	False
RANDOM_0786	0.208743004816997	0.255581521046235	0.23216226293161601	0.208743004816997	True	False
RANDOM_0787	-0.0037680137966193	0.100587325128802	0.04840965566609135	-0.0037680137966193	False	False
RANDOM_0788	0.467644774955054	0.141413574676814	0.304529174815934	0.141413574676814	True	False
