released_t_cell_state	TCR_activation	cytotoxicity	exhaustion
CD4_C04_GZMK	-0.419680969211	-0.479136526368	-0.352763613388
CD4_C02_IL7R	0.371444530413	-0.434015750984	-0.352763613388
CD4_C01_CCR7	-0.106826030734	-0.647168521725	-0.110494421109
CD4_C02_IL7R	0.384709777758	-0.647168521725	-0.352763613388
CD8_C01_LEF1	-0.0683020323739	-0.554628471958	-0.352763613388
CD8_C04_GIMAP4	-0.0076147431821	0.955059731727	0.146749595347
CD4_C04_GZMK	0.30379045403	-0.282525821533	-0.352763613388
CD4_C01_CCR7	-0.350964499499	-0.34275630798	-0.17628172626
CD8_C10_SLC4A10	-0.134663946766	-0.174871851282	0.224336739577
CD4_C01_CCR7	0.161179699899	-0.647168521725	-0.352763613388
CD4_C01_CCR7	-0.0256127105676	-0.647168521725	-0.00858223073285
CD4_C04_GZMK	0.0692119226536	-0.50023419416	-0.220471486008
CD4_C04_GZMK	-0.240250503807	-0.384315844574	-0.352763613388
CD8_C04_GIMAP4	0.458995536168	0.939748752471	0.175795656122
CD8_C01_LEF1	0.00455304931612	-0.647168521725	-0.352763613388
CD8_C10_SLC4A10	0.678012367656	0.168235014494	-0.352763613388
CD8_C08_GZMK	-0.0653325020298	0.373194412367	-0.107848490388
CD8_C01_LEF1	-0.442379769213	-0.355108054906	-0.352763613388
CD4_C04_GZMK	-0.047531575542	-0.647168521725	-0.352763613388
CD4_C08_FOXP3	1.1592935552	-0.43402293322	-0.106873386774
CD4_C08_FOXP3	0.718890923127	-0.647168521725	-0.352763613388
CD4_C01_CCR7	0.179285872516	-0.647168521725	-0.352763613388
CD8_C10_SLC4A10	0.023158083581	0.441100348469	-0.219065174575
CD4_C02_IL7R	0.0751987361966	-0.512974560308	-0.0760476479551
CD8_C01_LEF1	-0.103156348418	-0.647168521725	-0.352763613388
CD4_C02_IL7R	0.0150500837293	-0.452849642609	-0.352763613388
CD8_C08_GZMK	-0.393497081761	-0.553568729002	-0.0930525767033
CD4_C04_GZMK	-0.363075286311	-0.0408920263173	-0.352763613388
CD4_C01_CCR7	0.482270967231	-0.586305994281	-0.206773032869
CD8_C01_LEF1	0.369456102332	-0.379692205014	-0.352763613388
CD8_C01_LEF1	0.0173944942956	-0.307734883492	-0.352763613388
CD4_C04_GZMK	-0.135375442171	-0.513789000954	-0.203989766164
CD8_C03_CX3CR1	0.0875758204278	0.89304929674	0.0982055672617
CD4_C04_GZMK	0.487310258838	-0.572220611798	-0.123349816383
CD4_C02_IL7R	-0.4312510756	-0.49169568899	-0.352763613388
CD4_C01_CCR7	-0.471884514061	-0.552503865434	-0.352763613388
CD4_C04_GZMK	0.481064917426	-0.337825538587	-0.352763613388
CD8_C04_GIMAP4	0.33949961408	-0.0841012675461	-0.0273697883104
CD8_C08_GZMK	0.106377638661	-0.0931103432231	0.104743453933
CD4_C04_GZMK	0.10492454372	-0.647168521725	-0.352763613388
CD4_C04_GZMK	0.0569862738007	-0.4443954918	-0.352763613388
CD8_C06_IKZF2	0.376316045026	1.80263286346	-0.352763613388
CD8_C03_CX3CR1	0.286397523296	1.72491812238	-0.352763613388
CD4_C02_IL7R	0.261910818955	-0.498248839731	-0.18096604249
CD4_C04_GZMK	0.207574025453	-0.267018951763	-0.352763613388
CD8_C08_GZMK	0.262195272338	-0.0434965966789	-0.352763613388
CD4_C04_GZMK	0.00809685638126	-0.456424049165	-0.164271011189
CD8_C03_CX3CR1	0.776660319058	1.50948439438	-0.352763613388
CD8_C01_LEF1	-0.102308521647	-0.647168521725	-0.352763613388
CD4_C04_GZMK	-0.0803204961023	-0.647168521725	-0.352763613388
CD4_C08_FOXP3	-0.0865246343697	-0.647168521725	-0.0507682112816
CD4_C02_IL7R	0.163359639865	-0.421255948485	-0.352763613388
CD4_C02_IL7R	-0.349613381705	-0.39656532116	-0.352763613388
CD4_C04_GZMK	-0.184229629005	-0.416585084657	-0.352763613388
CD8_C01_LEF1	0.223696785746	-0.647168521725	-0.352763613388
CD4_C04_GZMK	0.178469259543	-0.647168521725	-0.183992582383
CD4_C01_CCR7	0.194290552471	-0.493328274695	-0.352763613388
CD8_C01_LEF1	-0.152377943411	-0.348155084437	-0.352763613388
CD4_C01_CCR7	-0.0719585758447	-0.560524875649	-0.352763613388
CD4_C02_IL7R	0.215724759098	-0.647168521725	-0.352763613388
CD4_C04_GZMK	0.447441763958	-0.273322745401	-0.352763613388
CD8_C10_SLC4A10	0.195200199275	-0.647168521725	-0.352763613388
CD4_C01_CCR7	0.318419995289	-0.647168521725	-0.352763613388
CD8_C08_GZMK	0.06723970009	-0.21087537206	0.00915753293482
CD4_C01_CCR7	0.0138454673581	-0.647168521725	-0.352763613388
CD8_C03_CX3CR1	0.421042609287	2.10508190624	-0.352763613388
CD8_C03_CX3CR1	0.383973429023	1.0207883614	-0.0512367784097
CD4_C01_CCR7	0.259812986218	-0.563637690931	-0.352763613388
CD4_C04_GZMK	0.521007162554	-0.647168521725	-0.352763613388
CD4_C04_GZMK	-0.0638244725054	-0.555294298965	-0.0296106336505
CD8_C01_LEF1	0.103439280568	-0.647168521725	-0.352763613388
CD4_C04_GZMK	0.250062591297	-0.313852575225	0.152771434621
CD4_C04_GZMK	-0.15019142313	-0.647168521725	-0.352763613388
CD4_C04_GZMK	-0.0630030717572	-0.526148620284	-0.242825013973
CD4_C04_GZMK	0.180169208015	-0.525119235308	-0.0024314319645
CD4_C01_CCR7	0.0269169482172	-0.550862661742	-0.352763613388
CD8_C06_IKZF2	0.52996328142	1.66240741141	-0.148039194125
CD4_C01_CCR7	-0.0503907083334	-0.647168521725	-0.352763613388
CD4_C01_CCR7	0.214428459125	-0.564048355114	-0.1457825658
CD4_C04_GZMK	0.494627719296	-0.13808175418	0.227165115381
CD4_C02_IL7R	0.636639428303	-0.568901615173	-0.172885107655
CD8_C04_GIMAP4	0.810149831519	1.02065325396	0.098942882358
CD4_C04_GZMK	-0.37739814234	-0.57137814424	-0.352763613388
CD4_C02_IL7R	-0.365428222839	-0.463411446778	0.0232084216272
CD8_C04_GIMAP4	0.137822143487	-0.12477671265	-0.0983190905644
CD4_C01_CCR7	-0.172045698778	-0.521088027153	-0.352763613388
CD8_C04_GIMAP4	0.241353851496	0.286701662436	0.0300287343221
CD4_C01_CCR7	0.366184256804	-0.647168521725	-0.352763613388
CD4_C01_CCR7	0.183261029716	-0.647168521725	-0.352763613388
CD4_C01_CCR7	0.43032789944	-0.575039497175	-0.062598274076
CD4_C01_CCR7	0.340095904622	-0.409580361823	-0.352763613388
CD4_C02_IL7R	0.394775018452	-0.647168521725	-0.158452379838
CD4_C02_IL7R	-0.0376103637939	-0.501045207513	-0.141468181893
CD8_C03_CX3CR1	0.625624498195	1.57915075311	-0.0794166557958
CD4_C01_CCR7	-0.627163189474	-0.647168521725	-0.352763613388
CD4_C01_CCR7	0.123892019013	-0.647168521725	0.19299154063
CD4_C01_CCR7	-0.259671643786	0.0541244794008	-0.352763613388
CD8_C03_CX3CR1	0.298776868263	1.64500351877	-0.157333260872
CD4_C01_CCR7	0.141516063801	-0.576143561723	-0.147737521463
CD8_C08_GZMK	0.167548039453	-0.225171384015	-0.352763613388
CD4_C01_CCR7	-0.0680187339564	-0.647168521725	-0.214913233685
CD8_C08_GZMK	-0.00872957511546	0.558194054024	-0.162123686288
CD4_C01_CCR7	0.0345060662097	-0.647168521725	-0.352763613388
CD4_C01_CCR7	-0.158406247956	-0.647168521725	-0.352763613388
CD4_C01_CCR7	0.0372412039501	-0.647168521725	-0.202879611128
CD8_C01_LEF1	0.171287879164	-0.556168883083	-0.352763613388
CD8_C01_LEF1	0.0774622831457	-0.647168521725	-0.352763613388
CD4_C01_CCR7	0.0406105898072	-0.389408257184	-0.199220336128
CD4_C02_IL7R	0.339609675992	-0.647168521725	-0.352763613388
CD4_C02_IL7R	-0.163353139476	-0.647168521725	-0.352763613388
CD4_C04_GZMK	-0.182522378523	-0.647168521725	-0.352763613388
CD4_C02_IL7R	-0.400345109772	-0.518668182836	-0.352763613388
CD4_C02_IL7R	-0.074994157811	-0.561287652765	-0.158618927806
CD4_C01_CCR7	0.115577005499	-0.647168521725	-0.234922442979
CD4_C01_CCR7	0.0213759550653	-0.522546535826	-0.352763613388
CD4_C01_CCR7	0.141850388452	-0.647168521725	-0.352763613388
CD8_C01_LEF1	0.549886382686	-0.400119470054	-0.352763613388
CD4_C01_CCR7	-0.0224101752858	-0.562488621356	-0.352763613388
CD4_C02_IL7R	0.279169562417	-0.647168521725	-0.216973244144
CD4_C04_GZMK	0.0601152098386	-0.347383681573	-0.352763613388
CD4_C02_IL7R	0.546187390539	-0.536982449846	-0.205101415339
CD4_C04_GZMK	-0.230392875824	-0.422170214843	-0.352763613388
CD4_C04_GZMK	0.142478579462	-0.647168521725	-0.352763613388
CD4_C01_CCR7	-0.0186752194395	-0.647168521725	-0.352763613388
CD4_C01_CCR7	-0.213190018244	-0.647168521725	-0.171036262035
CD4_C04_GZMK	0.209732436287	-0.647168521725	-0.352763613388
CD4_C01_CCR7	-0.522067928283	-0.647168521725	-0.352763613388
CD4_C01_CCR7	-0.0249592647485	-0.454589992668	-0.137721272872
CD4_C02_IL7R	-0.380614871895	-0.553555941743	-0.352763613388
CD4_C01_CCR7	0.508607933899	-0.0240883720984	-0.352763613388
CD4_C01_CCR7	-0.0892856614566	-0.647168521725	-0.352763613388
CD8_C03_CX3CR1	0.124197860752	0.579885580255	0.380303993386
CD8_C06_IKZF2	0.695938598754	1.2865971494	0.135186134965
CD8_C04_GIMAP4	-0.229429991383	0.29882940981	-0.0332132995317
CD4_C08_FOXP3	0.579591729326	-0.647168521725	-0.0855302277802
CD8_C06_IKZF2	0.563880380802	1.78010197592	-0.352763613388
CD4_C01_CCR7	-0.133800799096	-0.647168521725	-0.352763613388
CD4_C02_IL7R	-0.173739029833	-0.489381641224	-0.352763613388
CD4_C04_GZMK	-0.178527461089	-0.552045554077	-0.158403352991
CD4_C04_GZMK	0.576635494477	-0.575176092248	-0.352763613388
CD4_C02_IL7R	-0.00644973047603	-0.168138781029	0.0930182777566
CD8_C08_GZMK	0.183183303711	0.0215666089378	-0.352763613388
CD4_C04_GZMK	0.377797024451	-0.521663492596	-0.246126435801
CD8_C03_CX3CR1	0.21754321629	0.718923761522	0.18141810274
CD4_C02_IL7R	0.117197703198	-0.647168521725	-0.214557222058
CD4_C02_IL7R	-0.0849917126388	-0.466235400651	-0.352763613388
CD8_C04_GIMAP4	0.170864092363	-0.344573317153	-0.352763613388
CD4_C04_GZMK	0.49088540796	-0.28260362355	-0.352763613388
CD4_C02_IL7R	0.113290748036	-0.568331072387	-0.352763613388
CD4_C02_IL7R	0.400278069643	-0.455540728473	-0.243463695529
CD4_C01_CCR7	-0.17562750119	-0.647168521725	-0.146839979667
CD4_C02_IL7R	0.0942039279918	-0.647168521725	-0.352763613388
CD4_C04_GZMK	-0.250241710001	-0.462525976779	0.424167332144
CD4_C01_CCR7	0.224982980883	-0.647168521725	-0.352763613388
CD4_C01_CCR7	0.164823941187	-0.647168521725	-0.352763613388
CD8_C06_IKZF2	0.334329559313	1.73731283386	-0.352763613388
CD4_C01_CCR7	-0.0893898248375	-0.647168521725	-0.352763613388
CD8_C08_GZMK	-0.150074066994	0.672677691372	-0.352763613388
CD8_C08_GZMK	0.507539090044	-0.422374746078	-0.226239053984
CD4_C02_IL7R	-0.169529506345	-0.569239427808	-0.352763613388
CD8_C04_GIMAP4	-0.329929903831	0.297224214944	-0.175599489202
CD4_C04_GZMK	0.060843957099	-0.453548075832	-0.0768469148508
CD8_C03_CX3CR1	0.493781538003	1.51457707502	0.0415940414317
CD4_C01_CCR7	-0.525838246348	-0.647168521725	-0.352763613388
CD8_C08_GZMK	0.130686330295	-0.22662723438	-0.352763613388
CD4_C02_IL7R	-0.331836409702	-0.647168521725	-0.352763613388
CD4_C04_GZMK	-0.330052133568	-0.45407950705	-0.352763613388
CD4_C01_CCR7	-0.431956178727	-0.647168521725	-0.207403351924
CD4_C02_IL7R	0.0426893601896	-0.560237124028	-0.352763613388
CD4_C01_CCR7	-0.990314394681	-0.498873931024	0.0981361179922
CD4_C01_CCR7	0.0398459812782	-0.647168521725	-0.155175003784
CD8_C08_GZMK	-0.0172387717973	-0.253843623604	-0.179068786283
CD8_C04_GIMAP4	0.0869173897905	0.892206328409	-0.0157526656706
CD4_C02_IL7R	-0.159835808095	-0.548497733076	-0.220533239015
CD4_C04_GZMK	0.0577520184844	0.0647461989713	-0.159174957614
CD4_C04_GZMK	0.33535819636	-0.499493686537	-0.352763613388
CD8_C03_CX3CR1	0.468916435459	1.50038655021	-0.352763613388
CD4_C02_IL7R	0.50343661368	-0.647168521725	0.0776109461179
CD4_C04_GZMK	0.650263651929	-0.430680140284	-0.0714938809844
CD4_C02_IL7R	-0.0567912510223	-0.5538651965	-0.352763613388
CD8_C06_IKZF2	0.528365851482	1.81377509088	-0.352763613388
CD8_C01_LEF1	0.146942397948	-0.647168521725	-0.352763613388
CD4_C02_IL7R	-0.222389661255	-0.408054170935	-0.352763613388
CD4_C01_CCR7	0.305623210914	-0.566801447291	-0.223454621261
CD4_C01_CCR7	-0.810545669989	-0.647168521725	-0.110307170983
CD4_C04_GZMK	0.477748272147	-0.401606112041	-0.352763613388
CD4_C02_IL7R	0.38292177725	-0.647168521725	-0.352763613388
CD4_C02_IL7R	-0.0800590700582	-0.647168521725	-0.0791890336527
CD4_C04_GZMK	0.372146030961	-0.368307436826	-0.15174656491
CD4_C02_IL7R	-0.529692225049	-0.647168521725	-0.222863832985
CD8_C03_CX3CR1	-0.151228913965	1.45964348057	0.295331729495
CD4_C02_IL7R	-0.114669994625	-0.647168521725	-0.352763613388
CD8_C06_IKZF2	0.105452521468	1.3672249238	-0.0343804760719
CD8_C01_LEF1	-0.298526319953	-0.647168521725	-0.352763613388
CD8_C01_LEF1	-0.0439095678782	-0.647168521725	-0.352763613388
CD4_C04_GZMK	0.284031018902	-0.33518238563	-0.141942368788
CD4_C01_CCR7	0.324314149644	-0.647168521725	-0.352763613388
CD4_C01_CCR7	0.119279487343	-0.647168521725	-0.0501131298015
CD4_C04_GZMK	-0.522603394323	-0.647168521725	-0.237516920601
CD4_C04_GZMK	0.397272613297	-0.408159533723	-0.199284757795
CD4_C02_IL7R	0.00808790590738	-0.42401292396	-0.352763613388
CD4_C04_GZMK	-0.27955361427	-0.53224685841	-0.352763613388
CD8_C03_CX3CR1	-0.143687992483	1.02002966571	-0.12617948079
CD4_C02_IL7R	0.0282350493488	-0.647168521725	-0.352763613388
CD4_C02_IL7R	0.00637722198859	-0.390748835095	-0.352763613388
CD8_C06_IKZF2	-0.134567382817	1.80709388898	0.0429023831455
CD8_C03_CX3CR1	0.379162508712	1.59456783533	-0.0229810107488
CD8_C01_LEF1	0.115284711229	-0.483997544647	-0.352763613388
CD4_C01_CCR7	0.0666811804271	-0.579918324861	-0.155823203366
CD4_C04_GZMK	-0.0378162755504	-0.41872177554	-0.15395931533
CD4_C02_IL7R	0.131652885495	-0.580543293405	-0.352763613388
CD4_C01_CCR7	0.269139017334	-0.647168521725	-0.352763613388
CD8_C08_GZMK	-0.261046244597	-0.117689239781	0.0543568942105
CD8_C04_GIMAP4	0.680399736643	1.48179035178	0.107107761182
CD8_C01_LEF1	0.110610351112	-0.334313010953	-0.352763613388
CD4_C02_IL7R	-0.0788684848488	-0.256436585522	-0.0314501578339
CD8_C01_LEF1	-0.0990358915537	-0.647168521725	-0.352763613388
CD4_C01_CCR7	0.591433612022	-0.647168521725	-0.222386950222
CD4_C01_CCR7	0.430381147834	-0.548398902291	-0.352763613388
CD8_C08_GZMK	-0.0636570345359	-0.647168521725	-0.352763613388
CD4_C02_IL7R	0.38503217824	-0.505916710328	-0.352763613388
CD4_C02_IL7R	-0.34838650157	-0.647168521725	-0.196391392037
CD8_C08_GZMK	0.398392610857	-0.207519082526	-0.216186658627
CD4_C02_IL7R	-0.0464793451127	-0.284703624733	-0.218157448282
CD4_C01_CCR7	-0.092978094974	-0.647168521725	-0.352763613388
CD4_C01_CCR7	-0.239395845501	-0.647168521725	-0.352763613388
CD4_C04_GZMK	-0.326398882623	-0.545968866064	-0.246417048781
CD8_C03_CX3CR1	-0.448059124112	0.553761970336	-0.149352464739
CD4_C08_FOXP3	0.0413062040856	-0.478616695052	0.190975831134
CD4_C04_GZMK	0.132241008266	-0.336875739481	-0.0913120152282
CD4_C04_GZMK	0.373464041169	-0.560211303101	0.118734719158
CD4_C04_GZMK	0.0418605720173	-0.491337236794	0.144822146704
CD4_C02_IL7R	-0.0972446859319	-0.495979627485	-0.189306999686
CD4_C02_IL7R	0.453173017136	-0.41204276454	-0.352763613388
CD4_C02_IL7R	-0.0235843099463	-0.647168521725	-0.352763613388
CD4_C02_IL7R	0.0241417555698	-0.647168521725	-0.352763613388
CD8_C03_CX3CR1	0.23159069954	1.42556792136	-0.352763613388
CD8_C08_GZMK	-0.225966984407	-0.517144322942	-0.352763613388
CD4_C01_CCR7	-0.301687787282	-0.559711613575	-0.352763613388
CD4_C01_CCR7	0.0111631949212	-0.524863603945	-0.352763613388
CD4_C02_IL7R	0.203162016491	-0.647168521725	-0.352763613388
CD8_C06_IKZF2	0.26040934791	1.2870691481	0.0208782486897
CD4_C02_IL7R	0.175305986887	-0.647168521725	-0.352763613388
CD4_C02_IL7R	0.611094087912	-0.647168521725	-0.230219904636
CD4_C02_IL7R	0.45989464803	-0.647168521725	-0.352763613388
CD4_C02_IL7R	0.0648936348634	-0.647168521725	-0.150380880935
CD4_C01_CCR7	0.260902700348	-0.647168521725	-0.224431203621
CD8_C01_LEF1	0.194056163754	-0.552027659121	-0.352763613388
CD4_C01_CCR7	0.130417268738	-0.52913740247	-0.188822697339
CD8_C08_GZMK	-0.719018408356	-0.525583075516	0.202743279165
CD8_C01_LEF1	0.40256370378	-0.395314199824	0.160877251125
CD4_C04_GZMK	0.200719813901	-0.647168521725	-0.150714468663
CD4_C04_GZMK	0.135362923011	-0.565281898725	-0.22100969845
CD4_C04_GZMK	0.139849169876	-0.499599472345	-0.352763613388
CD4_C04_GZMK	-0.168958497755	-0.457582728975	-0.180679405007
CD4_C02_IL7R	0.0119625015803	-0.647168521725	-0.352763613388
CD4_C02_IL7R	-0.142237153026	-0.433522520397	-0.352763613388
CD4_C02_IL7R	-0.145568099211	-0.647168521725	-0.177133288386
CD4_C02_IL7R	0.280387467222	-0.474238687094	-0.0877101138854
CD4_C01_CCR7	0.011746193998	-0.647168521725	-0.352763613388
CD4_C02_IL7R	-0.313987126306	-0.647168521725	-0.0152104373713
CD8_C08_GZMK	0.50278627881	0.0445779593161	-0.173394180489
CD4_C01_CCR7	0.0467506270147	-0.647168521725	-0.352763613388
CD4_C02_IL7R	-0.388869160767	-0.540550996369	-0.352763613388
CD4_C04_GZMK	-0.105586731692	-0.647168521725	-0.13393058722
CD4_C01_CCR7	0.160953477923	-0.375293042055	-0.0398434327644
CD4_C02_IL7R	-0.167031069793	-0.328293683287	-0.352763613388
CD8_C08_GZMK	0.283316743702	-0.161061408246	-0.132127676482
CD4_C04_GZMK	-0.171634977299	-0.537357682624	-0.352763613388
CD4_C02_IL7R	-0.0862166370471	-0.260416943909	-0.207555246843
CD8_C10_SLC4A10	0.498595532087	0.48691421203	-0.352763613388
CD4_C04_GZMK	0.581133518048	-0.575348419375	-0.352763613388
CD8_C04_GIMAP4	0.25628028453	1.13190962837	0.10404809459
CD4_C02_IL7R	-0.29963477894	-0.103488795092	-0.352763613388
CD4_C04_GZMK	-0.14677257521	-0.33573280957	-0.352763613388
CD4_C01_CCR7	0.192815551275	-0.495301684409	-0.130652367831
CD8_C10_SLC4A10	0.686356851978	0.733984320773	-0.352763613388
CD8_C01_LEF1	-0.103222859063	-0.647168521725	-0.352763613388
CD4_C01_CCR7	-0.170584655269	-0.647168521725	-0.130925977367
CD8_C03_CX3CR1	0.149840097452	1.41965233331	-0.352763613388
CD8_C01_LEF1	-0.0724353870531	-0.458299097837	-0.352763613388
CD8_C04_GIMAP4	0.103361583125	1.65743328748	0.241281782694
CD4_C05_GNLY	-0.593675895672	0.472741703057	-0.197258976048
CD4_C02_IL7R	-0.0487082625149	-0.647168521725	-0.352763613388
CD4_C04_GZMK	0.246848790412	-0.434083638034	-0.153205747388
CD8_C10_SLC4A10	0.0978528437553	-0.37681781754	-0.128779141291
CD8_C01_LEF1	-0.112959245478	-0.647168521725	-0.352763613388
CD4_C02_IL7R	-0.0261715870411	-0.51987760747	-0.352763613388
CD8_C03_CX3CR1	-0.765705118596	0.937809468354	0.0691140974527
CD8_C08_GZMK	0.198453891254	-0.242696237316	-0.352763613388
CD4_C01_CCR7	0.250767749839	-0.552309858178	-0.133633038681
CD4_C01_CCR7	-0.207433132751	-0.647168521725	-0.352763613388
CD4_C01_CCR7	-0.126090245144	-0.37139231778	-0.352763613388
CD4_C02_IL7R	0.2081852192	-0.271847724289	-0.352763613388
CD4_C01_CCR7	-0.194803204171	-0.647168521725	-0.352763613388
CD4_C04_GZMK	0.288992339709	-0.161818859194	-0.352763613388
CD4_C04_GZMK	0.0998715117436	-0.480682167137	-0.352763613388
CD8_C06_IKZF2	0.327038718987	1.42533885929	-0.352763613388
CD4_C02_IL7R	-0.663079002073	-0.532840932299	-0.352763613388
CD4_C01_CCR7	0.325666483367	-0.477665285074	-0.219709862849
CD4_C04_GZMK	0.409950585604	-0.288951782762	-0.352763613388
CD4_C01_CCR7	0.196572995834	-0.647168521725	-0.352763613388
CD4_C01_CCR7	0.0605131825646	-0.647168521725	-0.352763613388
CD4_C01_CCR7	-0.281517922203	-0.422476104202	-0.352763613388
CD4_C02_IL7R	-0.0139496543911	-0.647168521725	-0.352763613388
CD8_C10_SLC4A10	0.178193019259	0.264480913135	-0.127913083707
CD4_C01_CCR7	0.186911708765	-0.545499585903	-0.352763613388
CD4_C01_CCR7	0.0975094990698	-0.647168521725	-0.352763613388
CD8_C01_LEF1	-0.261775871106	-0.493288063289	-0.352763613388
CD4_C04_GZMK	0.0646717908039	-0.225335796716	0.245134090504
CD8_C03_CX3CR1	0.584010872463	1.98210315673	-0.210484663943
CD4_C02_IL7R	0.236238638947	-0.504877694582	-0.352763613388
CD8_C06_IKZF2	0.0525704050103	1.75054532669	0.0264768069941
CD8_C08_GZMK	0.471831694696	-0.359978296549	-0.131032081921
CD8_C01_LEF1	0.207602970091	-0.647168521725	-0.352763613388
CD4_C02_IL7R	0.100568191976	-0.647168521725	-0.198572759147
CD8_C06_IKZF2	-0.334077249509	1.19429402308	0.0365280525874
CD8_C03_CX3CR1	0.07083188812	1.56704773514	-0.352763613388
CD8_C10_SLC4A10	0.284114393193	0.153004568371	-0.211491814246
CD4_C02_IL7R	0.505074600093	-0.647168521725	-0.352763613388
CD4_C04_GZMK	-0.272412326989	-0.511378031214	-0.177750584204
CD8_C03_CX3CR1	0.30438133008	1.91469357658	0.294313238409
CD4_C01_CCR7	0.204379323832	-0.564113284147	-0.163878743144
CD4_C02_IL7R	0.442956740325	-0.647168521725	-0.182076945546
CD4_C04_GZMK	0.381746162817	-0.452994082441	-0.352763613388
CD4_C02_IL7R	-0.00801070548089	-0.647168521725	-0.352763613388
CD4_C02_IL7R	0.0134474720229	-0.647168521725	-0.352763613388
CD4_C02_IL7R	-0.540289493599	-0.647168521725	-0.194023419253
CD8_C01_LEF1	-0.142906896214	-0.647168521725	-0.352763613388
CD8_C01_LEF1	0.122446296866	-0.456838106151	0.0908999035005
CD4_C02_IL7R	0.538643852344	-0.420808482324	0.241777186979
CD4_C01_CCR7	-0.00919329044187	-0.446512446531	-0.352763613388
CD8_C08_GZMK	0.144626792462	-0.455543162065	-0.249014040776
CD4_C02_IL7R	0.177166234211	-0.540897479729	-0.181775663042
CD4_C01_CCR7	-0.491615076331	-0.511790940638	-0.352763613388
CD4_C04_GZMK	0.0736745273536	-0.647168521725	-0.233373893111
CD4_C04_GZMK	0.0802315633989	-0.647168521725	-0.177308284251
CD4_C02_IL7R	0.298056609358	-0.47463654123	-0.352763613388
CD4_C01_CCR7	0.101335400701	-0.647168521725	-0.191356529353
CD8_C03_CX3CR1	0.290911391058	1.49501201931	0.161195712606
CD4_C02_IL7R	0.48588585997	-0.440093314664	-0.352763613388
CD8_C04_GIMAP4	0.0322646581144	1.02638407868	-0.127744015468
CD4_C01_CCR7	-0.0889865883856	-0.524477573592	-0.352763613388
CD4_C05_GNLY	0.303412497141	1.26292870584	-0.170518414369
CD8_C01_LEF1	-0.164264759187	-0.459729327259	-0.352763613388
CD8_C04_GIMAP4	-0.0829014958155	-0.0625135967782	-0.124236793389
CD8_C01_LEF1	-0.238011119709	-0.647168521725	-0.352763613388
CD8_C01_LEF1	-0.347966143555	-0.582429479737	-0.352763613388
CD4_C04_GZMK	-0.233653452649	-0.647168521725	0.0122206229596
CD8_C08_GZMK	0.71184050426	-0.0518706429619	-0.352763613388
CD8_C06_IKZF2	0.394512090461	1.61270751242	0.378117079288
CD8_C06_IKZF2	0.448381663799	1.75284040703	-0.0436064761239
CD4_C04_GZMK	-0.692609694142	-0.300037682723	-0.14136992341
CD8_C01_LEF1	-0.189149499675	-0.283606769704	-0.352763613388
CD8_C04_GIMAP4	0.157311168127	0.167389365349	0.000707866814843
CD4_C01_CCR7	-0.361605347932	-0.541456961168	-0.352763613388
CD4_C02_IL7R	0.0929485810958	-0.478365810701	-0.352763613388
CD4_C04_GZMK	0.134143825686	-0.496661300039	-0.175136246845
CD8_C06_IKZF2	0.632607578892	1.28386790241	-0.352763613388
CD4_C02_IL7R	0.606203203573	-0.56078424515	-0.352763613388
CD8_C01_LEF1	0.250094300487	-0.360221505048	-0.117219528761
CD4_C04_GZMK	0.0753422562594	-0.39270784622	-0.244316526927
CD8_C08_GZMK	-0.0014081025723	-0.395870319032	-0.352763613388
CD4_C01_CCR7	0.286823406073	-0.537131278453	0.084356523472
CD8_C01_LEF1	-0.287902186787	-0.337840471804	-0.248060718103
CD4_C02_IL7R	0.433657579985	-0.436591028391	-0.161567815512
CD8_C10_SLC4A10	0.0501892261705	-0.0468842240192	-0.352763613388
CD4_C01_CCR7	-0.0500438192783	-0.544152445175	-0.352763613388
CD8_C08_GZMK	-0.146411885486	-0.190464372982	-0.352763613388
CD8_C04_GIMAP4	0.646985286106	1.05448432667	-0.352763613388
CD4_C01_CCR7	0.151380392744	-0.553389350726	-0.201874830017
CD8_C01_LEF1	0.0533432645508	-0.29042386623	-0.113991933893
CD4_C01_CCR7	0.154739712066	-0.647168521725	-0.163078181708
CD4_C04_GZMK	-0.997742301835	-0.184416887182	-0.352763613388
CD8_C01_LEF1	-0.474796543013	-0.647168521725	-0.352763613388
CD4_C02_IL7R	-0.448960613079	-0.647168521725	-0.352763613388
CD4_C02_IL7R	0.601633653891	-0.564242812396	-0.352763613388
CD4_C02_IL7R	-0.448858649338	-0.647168521725	-0.352763613388
CD4_C02_IL7R	0.504907820503	-0.437401212879	-0.352763613388
CD4_C01_CCR7	-0.199425314843	-0.647168521725	-0.352763613388
CD8_C01_LEF1	0.0620818430304	-0.647168521725	-0.352763613388
CD4_C02_IL7R	0.0820494083828	-0.647168521725	-0.352763613388
CD4_C01_CCR7	-0.113689929776	-0.647168521725	-0.352763613388
CD8_C01_LEF1	0.251798889944	-0.567054372489	-0.229970830639
CD8_C03_CX3CR1	0.812714601599	1.78142751689	-0.145633980822
CD4_C04_GZMK	-0.133254996724	-0.647168521725	-0.352763613388
CD8_C01_LEF1	0.118342968939	-0.489907095029	-0.171342791502
CD4_C01_CCR7	0.490202023109	-0.647168521725	-0.167368071629
CD4_C02_IL7R	-0.0386835763461	-0.516740457596	-0.352763613388
CD4_C02_IL7R	0.0496701282823	-0.647168521725	-0.227651542564
