model_id	analysis_family	method	status	k	included_cohorts	omitted_cohort	pooled_hedges_g	standard_error	ci_low	ci_high	p_value	tau2	Q	Q_df	Q_p	I2_percent	hksj_scale	prediction_interval_low	prediction_interval_high	positive_cohorts	negative_cohorts	reason
PRIMARY_BULK_TUMOR_REML_HKSJ	PRIMARY	REML_HKSJ	ESTIMATED	4	GSE202069;GSE215011;GSE235863;GSE279750	NONE	0.806833461329112	0.252620660157579	0.00288177477229223	1.61078514788593	0.0495644979810305	0	2.07086511372916	3	0.557829398853472	0	0.690288371243053	-0.280105511689008	1.89377243434723	4	0	Frozen cross-sectional patient-level whole-tumor bulk estimand
