UMAP_1	UMAP_2	state_id	embedding_status
2.43374457577451	-2.59153555456639	CD4_Tfh_like	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.4033575989844	0.851100160441387	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
2.39479580143674	-2.67468713346959	CD4_Tfh_like	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.32154330989138	0.713283552489269	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
5.97304096440061	-2.44524954382421	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
5.48860111454709	-2.92055414740087	CD4_Tfh_like	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.05679473658816	0.758873655161846	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.11857757350222	0.746184958777416	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
2.63365402439817	-2.55070971075536	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
4.19146146992429	0.43257214005946	CD4_Tfh_like	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.82086381694094	-1.40059708181859	CD8_effector	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
4.7064794562219	-2.89452646795751	CD4_Tfh_like	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
7.28263941029294	-1.2118671995783	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
6.80465688923581	-2.53662966314794	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
0.903585817611058	5.11142589028834	T_proliferating	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
2.33332720020994	-1.76902018610479	CD4_Tfh_like	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
7.59426250675901	-3.67527292791845	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
2.68595042446836	-2.54768584791661	CD4_Tfh_like	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-2.45622143527285	4.6304693358755	T_proliferating	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
7.52348556736692	-2.4025592667246	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
7.65303173283323	-3.23218988005162	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.32321462413089	0.705152644476879	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.58270845195071	0.82645322259425	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
0.202818836963017	6.43598271783351	T_proliferating	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
6.72792663792356	-3.12886260572911	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.46978769084231	1.48090757306575	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
8.04584779957517	-2.66223310057164	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
2.88320770481809	-0.894753144421589	CD4_Tfh_like	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.76509198924319	-1.77153037611486	CD8_effector	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
4.12477340916379	-3.44933579985143	CD4_Tfh_like	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.42692765971438	0.51823441561221	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-6.85326299449221	0.987656666598309	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.49654493113772	0.836636914572705	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.23719653865115	-1.58310173574926	CD8_effector	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
2.88076725224241	-2.71984766546727	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.78208741923587	-1.6839221579218	CD8_effector	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
6.93971863011106	-3.23234818998815	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-6.95243320246951	0.77125085767268	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
8.58888330677732	-3.70581601683141	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.34413776179568	0.745070232710827	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.3885608651282	0.868787063918102	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.59926519175784	-1.43069742743016	CD8_effector	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.71455344935672	-1.82695721212865	CD8_effector	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.26290139933841	0.91862954076289	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
7.01347627857908	-3.34527276579381	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
7.06937494496091	-2.96774695936681	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
2.5399104616998	-2.70061539236547	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-1.31750306864993	6.48409987863063	T_proliferating	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.01820621272342	-1.67477558676244	CD8_effector	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.03619966288821	-1.7648467880869	CD8_effector	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
7.08530750492795	-3.04620216909887	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
3.06073155621274	-2.20538710180761	CD4_Tfh_like	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.04374274989383	0.751469625792492	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.44534120341555	1.11193562921046	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
7.630386259353	-3.4371940952921	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-0.970222327912013	6.90524674829005	T_proliferating	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-2.40388545771853	4.86966039117335	T_proliferating	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-3.49053559085147	-1.79545019690038	CD8_effector	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.13630685588137	0.940088404974926	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-2.12963924189822	6.42569304879664	T_proliferating	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
