TCR_activation_UCell	cytotoxicity_UCell	exhaustion_UCell	Treg_UCell
0.476313148210104	0.292586091608158	0.0572277963582312	0
0.354432920709267	0.478184553660983	0.293794128576737	0.13961038961039
0.347641351622616	0.556878970244066	0.434596804162022	0.195139419404125
0.247708263633322	0.0365262454028753	0.0996655518394649	0.462280366692131
0.366242890598863	0.369274490137078	0.271348940914158	0.102750190985485
0.408297089327534	0.0557505850885991	0.301932367149758	0.487156226126814
0.590130478420877	0.716482781678368	0.551727982162765	0.185446906035141
0.600066912010706	0.349506853895018	0.342326272761055	0.231760886172651
0.429173636667782	0.486041457706453	0.545893719806763	0.261124904507257
0.470926731348277	0.43547308592444	0.521850613154961	0.217341482047364
0.458113081298093	0.409562019391508	0.331586770717206	0.167016806722689
0.467949146871864	0.542711467736543	0.307580824972129	0.00506111535523301
0.556339913014386	0.058843196255433	0.441434410999628	0.137175324675325
0.453395784543326	0.615763958542294	0.342363433667782	0
0.369521579123453	0.152248411902374	0.434819769602378	0.393095874713522
0.469923051187688	0.488131059846205	0.311296915644742	0.198433919022154
0.45807962529274	0	0	0.120511841100076
0.566811642689863	0	0	0.0628342245989305
0.420508531281365	0.663197927114677	0.529357116313638	0.209320091673033
0.596487119437939	0.452858575727182	0.385098476402824	0.245273109243697
0.655771160923386	0.124623871614845	0.455481233742103	0.0527119938884645
0.537704918032787	0.164744232698094	0.454886659234485	0.156608097784568
0.178721980595517	0.422475760615179	0.187513935340022	0.120464094728801
0.383907661425226	0.0697091273821464	0.12396878483835	0.159281894576012
0.329742388758782	0.0994650618522234	0.344816053511706	0.595015278838808
0.299866175978588	0	0.266034931252323	0.537719633307869
0.335898293743727	0.0631477766633233	0.110442214790041	0.121991978609626
0.257878889260622	0.0503176195252424	0.338498699368265	0.396438120702827
0.534493141518903	0	0.316982534373839	0.531082887700535
0.449514887922382	0.120737211634905	0.528316610925307	0.144003055767762
0.521545667447307	0.54467569374791	0.45570419918246	0.123376623376623
0.295784543325527	0.0254513540621866	0.3091044221479	0.364734530175707
0.445399799263968	0.0225259110665329	0.441620215533259	0.637987012987013
0.469655403144865	0.562520896021398	0.325678186547752	0.222927807486631
0.387085981933757	0.460548311601471	0.314009661835749	0.232095110771581
0.374740715958515	0	0.0961352657004831	0.123519862490451
0.292405486784878	0.0272484119023738	0.249944258639911	0.396199388846448
0.502877216460355	0.467318622534269	0.376588628762542	0.0946810542398777
0.44519906323185	0.0289618856569709	0.304533630620587	0.511077158135982
0.603111408497825	0.408600802407222	0.238201412114456	0.192083651642475
0.298059551689528	0.383065864259445	0.0840579710144927	0.0540011459129106
0.305051856808297	0.114384821130057	0.0554440728353772	0.1539820473644
0.237002341920375	0.598169508525577	0.131103678929766	0.18048128342246
0.479056540649046	0.545887662988967	0.540616871051654	0.337996562261268
0.697892271662763	0.587721497826814	0.308175399479747	0.179383116883117
0.39310806289729	0.467151454363089	0.141025641025641	0.115928189457601
0.567514218802275	0.0194750919424942	0.391973244147157	0.333460656990069
0.46768149882904	0.434887997325309	0.0470457079152732	0
0.556373369019739	0	0.119732441471572	0.395674178762414
0.406088992974239	0.542920427950518	0.279858788554441	0.0964954163483576
0.319270659083305	0	0.306205871423263	0.606856378915202
0.494747407159585	0.524615513206286	0.214158305462653	0
0.469856139176982	0.667502507522568	0.478446674098848	0.241978609625668
0.385580461692874	0.344491808759612	0	0
0.288424222147876	0.455867602808425	0.149052396878484	0.0435446906035142
0.44158581465373	0.478811434302909	0.503567447045708	0.146485867074102
0.426162596186015	0	0.202043849869937	0.295550038197097
0.314486450317832	0.100635239050485	0.421367521367521	0.497517188693659
0.446403479424557	0.113423604145771	0.269305091044222	0.125954927425516
0.493208430913349	0.363674356402541	0.159940542549238	0.069996180290298
0.441418534626966	0.319583751253761	0.0880713489409142	0.0565794499618029
0.51411843425895	0.506770310932798	0.148086213303605	0.254535905271199
0.302509200401472	0.0504847876964226	0.276439985135637	0.423987776928953
0.346704583472733	0	0.446488294314381	0.336086707410237
0.388859150217464	0.34704112337011	0.409847640282423	0.23233384262796
0.446303111408498	0.299147442326981	0.271943515421776	0
0.32305118768819	0.0140839184219325	0.399070977331847	0.664486249045073
0.38113081298093	0.47567703109328	0	0
0.415490130478421	0.0890588431962555	0.27238944630249	0
0.438206758113081	0.535606820461384	0.061687105165366	0.0792589763177999
0.474138507862161	0.635698762955533	0.545596432552954	0.111726508785332
0.409133489461358	0.378385155466399	0.117502787068004	0.102415966386555
0.510036801605888	0.538824807756603	0.362170196952806	0.099694423223835
0.44757443961191	0	0.396989966555184	0.756159281894576
0.496888591502175	0.663239719157472	0.433853586027499	0.16281512605042
0.483640013382402	0	0.242846525455221	0.699150114591291
0.428939444630311	0.209336342360415	0.458082497212932	0.114113827349121
0.38621612579458	0.22559344700769	0.285172798216277	0.112299465240642
0.282569421211107	0.0486041457706453	0.376105536975102	0.627817035905271
0.153429240548678	0	0.170419918246005	0.328447288006112
0.377718300434928	0.281761952524239	0.0378669639539205	0
0.524489795918367	0.0822049481778669	0.375882571534745	0.552568754774637
0.511709601873536	0	0.384095131921219	0.722020626432391
0.460555369688859	0.528920093614176	0.436269044964697	0.117790297937357
0.556206088992974	0.483324974924774	0.502452619843924	0.212566844919786
0.392438942790231	0.304246071547977	0.389037532515793	0.178953399541635
0.640582134493141	0.447091273821464	0.221887774061687	0.113254392666157
0.498795583807293	0.530717151454363	0.140468227424749	0
0.569789227166276	0.453443664326312	0.425975473801561	0.235532849503438
0.550953496152559	0.49594617184888	0.303864734299517	0.0139896867838044
0.445935095349615	0.488925108659311	0.452025269416574	0
0.302308464369354	0	0.2082497212932	0.0528074866310161
0.489026430244229	0.429496823804748	0.168078781122259	0.053046218487395
0.447808631649381	0.544926446004681	0	0
0.262295081967213	0.448428619190906	0.0554812337421033	0
0.445500167280027	0	0.265811965811966	0.370368601986249
0.409501505520241	0	0.345076179858789	0.237681436210848
0.548611575777852	0.561058174523571	0.508621330360461	0.317274637127578
0.340515222482436	0.474506853895018	0.179598662207358	0.153838808250573
0.266677818668451	0	0.464659977703456	0.178714667685256
0.479257276681164	0.243814777666332	0.471423262727611	0.0453590527119939
0.242422214787554	0	0.129691564474173	0.481808632543927
0.21378387420542	0.760740554998328	0.374767744332962	0.208747135217723
0.511040481766477	0.525242393848211	0.361872909698997	0.0948242933537051
0.494479759116761	0.337052825142093	0.379338535860275	0
0.372365339578454	0.605733868271481	0.201635079895949	0.176804812834225
0.410137169621947	0.521522902039452	0	0
0.434225493476079	0.443873286526245	0.441657376439985	0.242885790679908
0.367748410839746	0.54822801738549	0.63173541434411	0.485341864018335
0.439344262295082	0.513874958207957	0.357785209959123	0.107286096256685
0.471462027433924	0.0366098294884654	0.413080639167596	0.451632925897632
0.409802609568418	0.525576730190572	0.0900037160906726	0.0578208556149733
0.438976246236199	0	0.344667409884801	0.605089763177998
0.413114754098361	0	0.303530286138982	0.514514896867838
0.221077283372365	0	0.343738387216648	0.230567226890756
0.5192037470726	0.468906720160481	0.04908955778521	0.126145912910619
0.567949146871863	0.667168171180207	0.338981791155704	0.126718869365928
0.382335229173637	0.494358074222668	0	0
0.408497825359652	0.494483450351053	0	0
0.547172967547675	0	0.207246376811594	0.486058059587471
0.606992305118769	0.670469742561016	0.355332590115199	0.226986249045073
0.485881565741051	0.364301237044467	0.11917502787068	0.118554239877769
0.562897290063566	0.679914744232698	0.576068376068376	0.115355233002292
0.431582469053195	0.564234369775995	0.348792270531401	0.289056531703591
0.30147206423553	0.10448010698763	0.360460795243404	0.20764896867838
0.42338574774172	0.553326646606486	0.0936454849498328	0.0601604278074866
0.38531281365005	0.0261618187897025	0.269267930137495	0.438884644766998
0.564034794245567	0.374623871614845	0.534931252322557	0.386936592818946
0.480829708932753	0.347876964226011	0.499888517279822	0.179335370511841
0.229274004683841	0.131937479103979	0.45321441843181	0.719681054239878
0.363900970224155	0.699389836175192	0.428242289111854	0.166348357524828
0.631047172967548	0.0395770645269141	0.164102564102564	0
0.450920040147206	0.536359077231695	0.156633221850613	0.150783040488923
0.537771830043493	0	0.280267558528428	0.740450725744843
0.230746068919371	0.534478435305918	0.0761426978818284	0
0.299598527935764	0.569918087596122	0.314306949089558	0.162767379679144
0.506189360990298	0	0.377257525083612	0.440699006875477
0.453261960521914	0	0.348717948717949	0.458269671504966
0.577885580461693	0.656970912738215	0.573987365291713	0.262318563789152
0.290264302442288	0	0.211334076551468	0.524302902979374
0.475844764135162	0.489050484787696	0.0894091415830546	0
0.383706925393108	0	0.010479375696767	0.0921027501909855
0.529775844764135	0	0.103753251579339	0.1875
0.446537303445969	0.00672851889000337	0.266295057599405	0.456121084797555
0.426898628303781	0.762788365095286	0.432813080639168	0.163101604278075
0.43469387755102	0.458333333333333	0.276477146042363	0.118411000763942
0.412813650050184	0.372199933132731	0.345113340765515	0.117360580595875
0.497156239544998	0.313983617519224	0.374730583426236	0.0548605805958747
0.632117765138842	0.0789033767970578	0.462467484206615	0.323768143621085
0.360856473737036	0.291583082581077	0.0602749907097733	0.0774446142093201
0.380194044831047	0	0.348272017837235	0.173844537815126
0.402074272331884	0.827315279170846	0.757227796358231	0.38598166539343
0.548678487788558	0	0.293831289483463	0.397297555385791
0.372331883573101	0.193121029755934	0.44477889260498	0.290679908326967
0.348009367681499	0.545051822133066	0.259494611668525	0.152836134453782
0.527668116426899	0	0.080267558528428	0.394098548510313
0.380060220809635	0	0.100148643626904	0.179144385026738
0.531348277015724	0.442494149114009	0.349981419546637	0.176184110007639
0.552927400468384	0.114426613172852	0.286993682645857	0.16281512605042
0.540582134493142	0.701646606486125	0.297175771088815	0.207792207792208
0.294479759116761	0.0264125710464728	0.408398364920104	0.524732620320856
0.381666109066577	0	0.0998885172798216	0.0534281894576012
0.301773168283707	0	0	0
0.346905319504851	0.62069541959211	0.319249349684132	0.0932009167303285
0.530210772833724	0.485330992978937	0.387105165366035	0.1646294881589
0.394312479089997	0.630307589434972	0.426830174656262	0.221399923605806
0.354366008698561	0	0.290746934225195	0.551088617265088
0.337939110070258	0.589351387495821	0.0907840951319212	0
0.482335229173637	0.743814777666332	0.366034931252323	0.0933919022154316
0.444095015055202	0.515672016048144	0.463916759568934	0.0888082505729565
0.370558715289394	0.0886409227683049	0.224897807506503	0.368363254392666
0.28768819003011	0.484495152123036	0.289037532515793	0
0.300234192037471	0.615053493814778	0.511445559271646	0.11798128342246
0.497323519571763	0	0.277257525083612	0.50090718105424
0.379826028772165	0.643263122701438	0.434968413229283	0.303762414056532
0.549280695884911	0.160815780675359	0.480044593088071	0.0522822765469825
0.470023419203747	0.454446673353394	0.338498699368265	0.13598166539343
0.50812980930077	0.0490220661985958	0.241954663693794	0.244604660045836
0.598795583807293	0.331828819792712	0.0872538089929394	0
0.498962863834058	0.0356486125041792	0.26644370122631	0.539533995416348
0.587353629976581	0	0.418580453363062	0.195282658517953
0.338407494145199	0.0338097626211969	0.135934596804162	0.386363636363636
0.35864837738374	0.426905717151454	0.423671497584541	0.142475171886937
0.347139511542322	0.130391173520562	0.35139353400223	0.217198242933537
0.453261960521914	0.65362754931461	0.534856930509104	0.17131398013751
0.449013047842088	0	0.12512077294686	0.329688693659282
0.462964202074272	0.76199431628218	0.27670011148272	0.0973548510313216
0.490966878554701	0	0.355815681902638	0.550420168067227
0.384275677484108	0.702148110999666	0.657822370865849	0.266520244461421
0.523452659752426	0.656887328652625	0.536120401337793	0.154459511077158
0.467514218802275	0.00509862922099635	0.083240431066518	0.317608861726509
0.647842087654734	0.659478435305918	0.164548494983278	0
0.423084643693543	0.0977515880976262	0.229803047194352	0.390947288006112
0.36226162596186	0.0939903042460716	0.242586399108138	0.618267761650115
0.458581465373034	0.566909060514878	0.412002972872538	0.0847975553857907
0.395918367346939	0.0662403878301572	0.0589000371609067	0.120559587471352
0.397992639678822	0	0.309921962095875	0.422507639419404
0.404416192706591	0.236710130391174	0.0612783351913787	0.0787337662337663
0.512980930076949	0.577524239384821	0.14247491638796	0.113922841864018
0.401170960187354	0.509236041457706	0.412486064659978	0.124761268143621
0.322281699565072	0	0.270419918246005	0.175181436210848
0.359953161592506	0.000585088599130756	0.194165737643998	0.470874713521772
0.347507527601204	0	0.25637309550353	0.115164247517189
0.262663098026096	0.432004346372451	0.08561872909699	0.110007639419404
0.401371696219471	0.357530926111668	0	0
0.379156908665105	0	0	0
0.393710270993643	0.114426613172852	0.19108138238573	0.106713139801375
0.528504516560723	0.816407556001337	0.567818654775176	0.26461038961039
0.471495483439277	0.468781344032096	0.365217391304348	0.266711229946524
0.411375041820007	0.00501504513540618	0.0976588628762541	0.53838808250573
0.650719304115089	0.795218990304246	0.589892233370494	0.234625668449198
0.465573770491803	0.355942828485456	0.0269044964697138	0
0.329006356641017	0.719575392845202	0.255295429208473	0.0521867838044309
0.492907326865172	0.786609829488465	0.416573764399851	0.142475171886937
0.35774506523921	0.149657305249081	0.259383128948346	0.502912528647823
0.379190364670458	0.566825476429288	0.458082497212932	0.136172650878533
0.471428571428571	0.56022233366767	0.405908584169454	0.0230137509549274
0.424757443961191	0.0542042795051823	0.153511705685619	0.323768143621085
0.393409166945467	0.628594115680374	0.283649201040505	0
0.173971227835396	0.368355065195587	0.376811594202899	0.156178380443086
0.400167280026765	0.649030424607155	0.235154217762913	0.105758212375859
0.484208765473403	0.64535272484119	0.364102564102564	0.128724216959511
0.429240548678488	0.537612838515547	0.322668153102936	0.271533613445378
0.472967547674808	0.459043798060849	0.338052768487551	0.0597784568372803
0.298394111743058	0	0.16347082868822	0.432725362872422
0.513248578119772	0.492602808425276	0.28312894834634	0.0570569136745608
0.577718300434928	0.777164827816784	0.356001486436269	0.133164629488159
0.449414519906323	0	0.400037160906726	0.658995416348358
0.467079290732687	0	0.233593459680416	0.616214667685256
0.259384409501506	0	0.293756967670011	0.52105614973262
0.370224155235865	0.126755265797392	0.611148272017837	0.368649732620321
0.446370023419204	0.612253426947509	0.0279078409513193	0.0358575248281131
0.518568082970893	0.46773654296222	0.0290598290598291	0
0.415557042489127	0	0.299256781865478	0.521867838044309
0.429809300769488	0.458416917418923	0.363619472315124	0.0914343009931246
0.498929407828705	0.409896355733868	0.469267930137495	0.272488540870894
0.503914352626296	0.691950852557673	0.290561129691564	0.0309396485867074
0.25898293743727	0.0897693079237714	0.289483463396507	0.020912910618793
0.545667447306792	0.35878468739552	0.134968413229283	0
0.297189695550351	0.582873620862588	0.337904124860647	0.0405366692131398
0.247239879558381	0.370026746907389	0.586250464511334	0.284186401833461
0.364469722315156	0.358324974924774	0.418431809736158	0.19724025974026
0.55570424891268	0.565697091273822	0.309921962095875	0.123710847975554
0.354499832719973	0.505140421263791	0.510999628390933	0.289533995416348
0.411843425894948	0.655926111668338	0.0585655890003716	0
0.513884242221479	0.541833834837847	0.482534373838722	0.231569900687548
0.308297089327534	0.604689067201605	0.296209587513935	0.183011841100076
0.409836065573771	0.0929872952189903	0.384057971014493	0.655414438502674
0.310605553696889	0.557004346372451	0.315087328130806	0.072622230710466
0.479959852793576	0.447425610163825	0.507580824972129	0.118840718105424
0.56644362663098	0	0.285544407283538	0.383976317799847
0.361425225828036	0.413490471414243	0.542846525455221	0.254965622612681
0.381164268986283	0.526663323303243	0.382088442958008	0.236105805958747
0.5197724991636	0	0.22809364548495	0
0.426798260287722	0.364969909729188	0.278260869565217	0.0390565317035906
0.443660086985614	0	0.116276477146042	0.149398395721925
0.406289729006357	0	0.386510590858417	0.519194041252865
0.44463031114085	0.361793714476764	0.375399479747306	0.023109243697479
0.4096018735363	0.521606486125042	0.295800817539948	0.0722880061115355
0.598929407828705	0	0	0.350840336134454
0.385178989628638	0.443538950183885	0.253288740245262	0.175324675324675
0.375041820006691	0.818371782012705	0.494128576737272	0.183823529411765
0.622080963532954	0.435974590437981	0.353065774804905	0.084511077158136
0.491334894613583	0.45160481444333	0.139873652917131	0.0814553093964858
0.323753763800602	0.616307255098629	0.440022296544036	0.338283040488923
0.525125460020074	0.12111334002006	0.376217019695281	0.0991214667685256
0.252760120441619	0.406093279839519	0.563099219620959	0.22837089381207
0.335329541652727	0.0511952524239385	0.182088442958008	0.289915966386555
0.407360321177651	0.471915747241725	0.370717205499814	0.126909854851031
0.419605219136835	0.550442995653628	0.345410628019324	0.162576394194041
0.383472733355637	0	0.192567818654775	0.645005729564553
0.50361324857812	0	0.220772946859903	0.727845683728037
0.431983941117431	0.0886827148111	0.215347454477889	0.405891902215432
0.453362328537973	0.585381143430291	0	0
0.562395449983272	0.403878301571381	0.201003344481605	0.0449293353705118
0.341150886584142	0	0.308621330360461	0.634453781512605
0.433021077283372	0.339476763624206	0.307395020438499	0.192799847211612
0.507427233188357	0	0.12991452991453	0.333842627960275
0.253195048511208	0.106569709127382	0.235340022296544	0.390326585179526
0.337939110070258	0.480984620528251	0.207320698625046	0.00668449197860965
0.320642355302777	0.537111334002006	0.191973244147157	0.0822192513368984
0.514151890264303	0	0.283389074693423	0.589285714285714
0.615423218467715	0.516842193246406	0.407209215904868	0.212948815889992
0.336065573770492	0.587428953527248	0.335971757710888	0.110007639419404
0.601840080294413	0.593530591775326	0.405722779635823	0.17131398013751
0.393844095015055	0.240387830157138	0.076068376068376	0.0977368220015279
0.391100702576112	0.409979939819458	0.323560014864363	0.107238349885409
0.445165607226497	0.565488131059846	0.395726495726496	0.251193659281895
0.38588156574105	0.501797057840187	0	0
0.4892606222817	0.4476345703778	0	0
0.451020408163265	0.405800735539953	0.20546265328874	0.196285332314744
0.557075945132151	0.448637579404881	0.156447417316983	0.0412528647822765
0.470224155235865	0.371823804747576	0.564734299516908	0.401690221543163
0.399732351957176	0.55667001003009	0.490746934225195	0.080977845683728
0.318333890933423	0.366516215312604	0.342697881828317	0.684110007639419
0.410538641686183	0.476387495820796	0.379747305834262	0.292064553093965
0.524824355971897	0.379513540621866	0	0
0.426463700234192	0.457455700434637	0.340728353771832	0.224694423223835
0.517865506858481	0.555040120361083	0.173764399851356	0
0.389126798260288	0	0.113377926421405	0.357763559969442
0.446938775510204	0.486208625877633	0.553586027499071	0.242933537051184
0.509200401472064	0.106068204613841	0.413154960981048	0.526165011459129
0.311174305787889	0	0.150575994054255	0.444900687547746
0.504784208765473	0.607321965897693	0.29405425492382	0.377817035905271
0.455436600869856	0.506812102975593	0.362764771460424	0.122994652406417
0.37457343593175	0.621155132062855	0.229134150873281	0.120225362872422
0.563298762127802	0.488298228017386	0.529580081753995	0.109530175706646
0.420508531281365	0.217443998662655	0.433667781493868	0.566319709702063
0.583807293409167	0.667209963223002	0.0794500185804533	0.090001909854851
0.496922047507528	0.412362086258776	0.0481233742103307	0
0.536734693877551	0.785523236375794	0.315013006317354	0.124522536287242
0.525828036132486	0.389251086593113	0.0396135265700484	0
0.479826028772165	0.285606820461384	0.394425863991081	0.113015660809778
0.448109735697558	0.610790705449682	0.421218877740617	0.0648873185637892
0.288256942121111	0	0.290375325157934	0.821858288770054
0.389729006356641	0.338891675025075	0	0
0.422047507527601	0	0.250390189520624	0.391377005347594
0.403412512546002	0.0716315613507188	0.0953548866592345	0.155080213903743
0.335095349615256	0	0.325826830174656	0.625143239113827
0.480996988959518	0.704697425610164	0.37257525083612	0.152167685255921
0.495081967213115	0.439150785690405	0.0865477517651431	0.111201298701299
0.572566075610572	0.535188900033434	0.350836120401338	0.0340909090909091
0.419839411174306	0.744817786693414	0.200037160906726	0.123519862490451
0.398795583807293	0.0344366432631227	0.305053883314753	0.35427807486631
0.423151555704249	0.616056502841859	0.485172798216276	0.193420550038197
0.357778521244563	0.665078569040455	0.427647714604236	0.217245989304813
0.505854800936768	0.519182547642929	0.110813823857302	0.0711898395721925
0.49966543994647	0	0.408361204013378	0.243554239877769
0.418066242890599	0.431920762286861	0.0946859903381643	0.121657754010695
0.340615590498494	0.0348963557338683	0.386733556298774	0.624474789915966
0.260956841753095	0	0.344667409884801	0.217436974789916
0.430444964871194	0.101512871949181	0.239390561129692	0.596972880061115
0.465071930411509	0.346372450685389	0.216053511705686	0.109434682964095
0.544329207092673	0.48792209963223	0.0441099962839093	0
0.654131816661091	0	0.264065403195838	0.569709702062643
0.353696888591502	0.720578401872284	0.166295057599405	0.108002291825821
0.481331549013048	0.73420260782347	0.551319212188777	0.304430863254393
0.464670458347273	0.615387830157138	0.380564845782237	0.215049656226127
0.362395449983272	0.513122701437646	0.0694908955778522	0
0.543927735028438	0.40346038114343	0.134002229654404	0
0.553997992639679	0.0879722500835841	0.284318097361576	0.49603705118411
0.357878889260622	0.114551989301237	0.439873652917131	0.121896485867074
0.491836734693878	0.433299899699097	0.21553325901152	0.0467436974789915
0.496219471395115	0.656427616181879	0.500891861761427	0.206359816653934
0.424690531950485	0.154379806084921	0.506168710516537	0.249665775401069
0.361559049849448	0.424356402540956	0.328948346339651	0
0.483037805286049	0.0240722166499499	0.267967298402081	0.580595874713522
0.378822348611576	0.0291708458709462	0.398587885544407	0.760122230710466
0.322950819672131	0.629889669007021	0.365514678558157	0.236487776928953
0.462428905988625	0	0.394202898550725	0.616119174942704
0.334225493476079	0.444291206954196	0.430509104422148	0.237729182582124
0.37514218802275	0.383316616516215	0.153511705685619	0.19724025974026
0.362361993977919	0.599297893681043	0.421070234113712	0.0456932773109243
0.305486784877886	0	0.110999628390933	0.249427043544691
0.362295081967213	0.530967903711133	0.251839464882943	0.130108861726509
0.209033121445299	0	0.144332961724266	0.370893812070283
0.232385413181666	0.368522233366767	0.148717948717949	0.0636936592818945
0.4700568752091	0.497743229689067	0.107060572277964	0
0.321445299431248	0	0.253140096618357	0.260360962566845
0.384376045500167	0.577189903042461	0.521590486807878	0.177711993888464
0.42756774841084	0.598378468739552	0.331772575250836	0.273825439266616
0.292438942790231	0.385489802741558	0.210813823857302	0.0691367456073338
0.52305118768819	0.0455533266466065	0.538089929394277	0.307964094728801
0.480896620943459	0.443956870611836	0.170196952805649	0.109339190221543
0.353663432586149	0	0.215235971757711	0.499045072574484
0.397959183673469	0.460590103644266	0.303976217019695	0.0643143621084797
0.428872532619605	0	0.434076551467856	0.437165775401069
0.282837069253931	0	0.278558156819026	0.536144003055768
0.289059886249582	0	0.0475659606094389	0.363254392666157
0.447306791569087	0.786275493146105	0.411036789297659	0.184730710466005
0.518735362997658	0.0241140086927449	0.494202898550725	0.233384262796028
0.527701572432252	0.371614844533601	0.302043849869937	0.0984530175706646
0.426630980260957	0.514669007021063	0.0442958008175399	0.0569136745607334
0.474941451990632	0.150576730190572	0.425975473801561	0.141520244461421
0.456908665105386	0.758609160815781	0.28974358974359	0.0593009931245225
0.261659417865507	0.703652624540288	0.28197696023783	0.214094728800611
0.351722984275677	0.442368772985623	0.275622445187663	0.101890756302521
0.429307460689194	0.559929789368104	0	0.0659377387318564
0.346269655403145	0	0.16874767744333	0.518239113827349
0.554566744730679	0.300819124038783	0.0390932738758826	0.0502291825821237
0.426296420207427	0	0.2917502787068	0.295024828113063
0.479223820675811	0.0367769976596456	0.235005574136009	0.324293353705118
0.543191702910673	0.632982280173855	0.378743961352657	0.228609625668449
0.442990966878555	0.582330324306252	0.614827201783724	0.2667589763178
0.560588825694212	0.54872952189903	0.246339650687477	0.1539820473644
0.415356306457009	0.570043463724507	0.453920475659606	0.116835370511841
0.481097356975577	0.574348044132397	0.141397250092902	0
0.552592840414854	0.690028418589101	0.329468599033816	0.187022536287242
0.465741050518568	0.0627716482781678	0.200817539947975	0.827205882352941
0.550351288056206	0.380391173520562	0.550836120401338	0.255347593582888
0.570157243225159	0.5565864259445	0.139910813823857	0.0645053475935828
0.38655068584811	0.313691073219659	0.0974358974358974	0
0.482435597189696	0	0.268561872909699	0.53600076394194
0.42395449983272	0.650869274490137	0.552434039390561	0.166682582123759
0.413516226162596	0.433049147442327	0.131029357116314	0.0564362108479756
0.493643358982937	0.501838849882982	0.59108138238573	0.280844155844156
0.603111408497825	0.0989217652958877	0.193794128576737	0.450391520244461
0.471060555369689	0	0.206205871423263	0.686879297173415
0.490297758447641	0	0.155927164622817	0.480280748663102
0.620107059217129	0.467861919090605	0.110479375696767	0
0.615155570424891	0.0900618522233366	0.194091415830546	0.124904507257448
0.497423887587822	0	0.0955406911928651	0.45731474407945
0.297189695550351	0.0821213640922769	0.374619100706057	0.711373185637892
0.566343258614921	0.714602139752591	0.589706428836864	0.26098166539343
0.370893275342924	0.663699431628218	0.352842809364548	0.211516424751719
0.318266978922717	0.420971247074557	0.429654403567447	0.00544308632543922
0.535496821679492	0.676404212637914	0.0833890746934225	0.102320473644003
0.454366008698561	0.556878970244066	0.0380899293942772	0
0.386383405821345	0.508400200601805	0.26462281679673	0.062070282658518
0.420876547340248	0.524615513206286	0.205648457822371	0.191510695187166
0.519036467045835	0.667502507522568	0.343069490895578	0.225792589763178
0.377450652392104	0.629722500835841	0.337346711259755	0.147106569900688
0.405821344931415	0.791833834837847	0.529840208101078	0.157419786096257
0.27728337236534	0.353727850217319	0.0246005202526942	0.0316080977845684
0.5807962529274	0.089560347709796	0.262839093273876	0.0296027501909855
0.364938106390097	0	0.27190635451505	0.633307868601986
0.4700568752091	0.442953861584754	0.209067261241174	0.131350267379679
0.478989628638341	0.731653293212972	0.369751021924935	0.151308250572956
0.501505520240883	0.333625877632899	0	0
0.286015389762462	0.75810765630224	0.254292084726867	0.0564362108479756
0.56406825025092	0.565028418589101	0.139910813823857	0.0508498854087089
0.303914352626296	0.113465396188566	0.473838721664809	0.645101222307105
